PROGRESS,ORCH_1_Dstop,ORCH_1_Drestart,ORCH_1_Fstop,ORCH_1_Frestart,PSCS__TAU,HUM_1_VEL,HUM_2_VEL,HUM_1_FW,HUM_1_FTG,HUM_2_FW,HUM_2_FTG,HUM_1_POS,HUM_2_POS,ROB_1_VEL,ROB_1_CHG,PRSCS_LOWER_BOUND,PRSCS_UPPER_BOUND,FTG_HUM_1,FTG_HUM_2
0,5.036106268590405,2.049314144034738,0.66136243161578,0.25087620024260127,495,57.038585340140315,96.60989107694925,free,e/u,free,e/s,"801.43, 728.17","364.20, 741.87",62.097960067544804,11.76602082,0.0,0.0499441,0.8968+-0.0093,0.2983+-0.0069
0,5.220854200751777,2.002581121213988,0.7813846178754602,0.1854532084122791,123,67.39750317732467,50.15188248130242,free,y/h,distr,e/h,"267.30, 157.62","4377.75, 457.08",84.06854565675788,11.76288775,0.0,0.0499441,0.0097+-0.0097,0.0237+-0.0237
0,5.999302658748349,3.5498263696121923,0.652745329137288,0.2883393156925997,616,62.15988464133778,62.039536145832194,free,y/s,distr,y/u,"1225.98, 208.77","1403.17, 341.99",67.66979122502791,11.44531527,0.707628,0.802833,284.4280+-108.6410,0.1467+-0.0745
0,5.06740650648196,3.7291683187785134,0.5047074706771587,0.34243537252620115,488,60.19676952421764,44.22412450082331,free,y/s,distr,y/s,"210.64, 762.82","1730.07, 368.56",79.59254442285199,12.26656823,0.709977,0.805032,327.3098+-122.7022,0.0265+-0.0153
0,6.3437563289601755,3.4059983647180765,0.5292999608230543,0.21994688321840736,451,41.91358294439486,37.967456419827535,distr,e/s,free,y/s,"526.60, 250.38","305.31, 750.11",96.38644304031337,11.21870049,0.0,0.0,0,0
