PRGS,ORCH_1_Dstop,ORCH_1_Drestart,ORCH_1_Fstop,ORCH_1_Frestart,PSCS__TAU,HUM_1_VEL,HUM_2_VEL,HUM_1_FW,HUM_1_AGE,HUM_1_STA,HUM_2_FW,HUM_2_AGE,HUM_2_STA,HUM_1_POS_X,HUM_1_POS_Y,HUM_2_POS_X,HUM_2_POS_Y,ROB_1_VEL,ROB_1_CHG,SCS,FTG
0.0,6.599348231326369,2.933974055060096,0.5393513396702904,0.3760882890889833,395.0,30.412069698164075,38.24546326730737,0.0,1.0,0.0,1.0,0.0,0.0,2823.94,340.35,190.55,268.99,91.25221596740552,11.98789835,0.333640616695952,0.0008825
4.0,7.283463696153598,3.476004124194606,0.7126927506436264,0.3856590042835612,156.0,91.49570183455526,36.90860253772279,0.0,1.0,2.0,2.0,0.0,0.0,2197.95,183.74,2968.74,199.35,86.4831509366036,12.18505657,0.8796190150000011,0.3278560999999997
0.0,6.682125380040053,2.166443379340494,0.791307580291122,0.388883974267236,289.0,56.13447154564224,31.01270337787914,0.0,0.0,2.0,1.0,1.0,1.0,1913.61,326.97,825.52,691.49,79.18256690166918,11.40120864,0.3344738764733329,0.01909
0.0,5.024746548687754,3.970434238991833,0.7184545593404799,0.3790367895645423,1.0,44.47521420645421,74.00329913546021,1.0,1.0,0.0,2.0,1.0,1.0,335.34,167.56,4434.23,442.63,85.21771196305824,11.72310558,0.4270477173333329,0.004094
0.0,5.008299096139473,4.005694295259694,0.5372987608911589,0.3961386209979187,414.0,57.54418346151451,95.64004618130166,2.0,1.0,0.0,0.0,1.0,1.0,3522.42,761.63,2418.01,668.18,82.52282790508619,12.32254217,0.925055758666668,0.0286814023809523
3.0,5.103957209754587,2.407983480757031,0.7392521873610705,0.3746161909070715,201.0,97.74082215776026,57.45762204522988,1.0,0.0,1.0,1.0,1.0,0.0,394.36,169.53,2869.81,195.09,55.76157901258952,11.13854673,0.5135173726899995,0.0192234999999999
0.0,5.782232631128399,3.558329582131253,0.5072152671421233,0.3780816558790872,269.0,36.24879091330229,43.02501584586601,2.0,0.0,0.0,0.0,0.0,0.0,2016.6,417.93,1559.79,221.11,82.00995749438627,12.24112668,0.5529249040233326,0.0016745166666666
5.0,5.962419517023785,2.816367237039135,0.7159895274842195,0.2191098151952916,171.0,73.32918460297321,48.66214789514536,2.0,1.0,0.0,2.0,1.0,1.0,2949.09,197.0,2828.56,193.77,54.29138308300145,11.87518292,1.0,0.0
0.0,5.00406520967667,2.2861124318935357,0.7784596796790122,0.3355893220259735,435.0,31.821868281130055,30.262846218617465,1.0,0.0,2.0,1.0,1.0,0.0,3599.64,770.47,4445.72,743.68,62.78175207382324,12.105456,0.4624185127128568,0.364188330952381
0.0,6.559030021368977,3.888346485512451,0.7797872533647145,0.2860231007516127,661.0,32.66616357365974,60.54128979925392,1.0,1.0,1.0,1.0,1.0,1.0,3648.55,292.68,2405.18,406.77,78.4453633045039,12.2023861,0.5774655285788886,0.171144344047619
0.0,5.229378780592394,3.3901352770775217,0.504204205734735,0.3674371276077929,509.0,96.11914306998096,54.59767500724482,0.0,1.0,0.0,0.0,0.0,0.0,1880.7,368.9,2208.45,330.22,78.56330744524996,11.45492629,0.7024472987999999,0.0218405333333333
0.0,5.031031969282339,2.124815005161131,0.7953462095658872,0.2625438045643312,431.0,99.08889892723894,46.854104745190654,0.0,0.0,2.0,1.0,0.0,1.0,3754.34,789.02,176.55,363.53,75.97512373578957,11.15689104,0.4599378678714281,0.3087770499999998
0.0,5.204210144955653,2.2745135580314484,0.7867172070944873,0.3821518953042098,230.0,37.112981238294665,33.02035435815413,2.0,0.0,1.0,1.0,0.0,0.0,324.43,173.64,2587.67,305.43,65.30235018457861,11.61344645,0.5594248824999992,0.0338921666666666
5.0,5.850850072648453,2.3821321552418557,0.6404184680812826,0.3090625188007226,1.0,74.52817880290085,59.02283504171623,0.0,1.0,1.0,2.0,1.0,0.0,2711.96,188.14,2876.2,198.24,78.96747466877582,12.15095425,1.0,0.0
0.0,5.001993520730754,2.2858204752455165,0.7932620546181035,0.3843946774180651,121.0,45.3038784273736,30.430481293306386,1.0,1.0,2.0,1.0,0.0,0.0,245.91,122.83,4004.57,246.63,34.44457779359075,11.67338544,0.4475785410233329,0.203905125
0.0,5.014048170311054,3.9925703727650537,0.568830624442053,0.3835136233993834,109.0,51.79904841292947,41.12064385393983,0.0,0.0,0.0,0.0,1.0,2.0,362.71,182.8,1495.42,387.52,55.87106145217144,12.07265469,0.5703964333333328,0.0104738333333333
4.0,5.7414490512002665,3.951625616756171,0.7603437576007086,0.3932854238739223,1.0,93.13319849664624,90.47797236748151,2.0,0.0,1.0,1.0,0.0,2.0,2865.39,191.72,2906.42,194.69,47.36725356147004,11.26618748,0.5365062182999994,0.0456511
