Configuration_ID,Has_Match,mc_config,opt_config
0,True,"{'PRGS': 5.0, 'ORCH_1_Dstop': 5.021857244201767, 'ORCH_1_Drestart': 3.997246925750302, 'ORCH_1_Fstop': 0.7647390313087443, 'ORCH_1_Frestart': 0.2773026529867751, 'PSCS__TAU': 462.0, 'HUM_1_VEL': 66.63363431901885, 'HUM_2_VEL': 89.87224806863074, 'HUM_1_FW': 2.0, 'HUM_1_AGE': 0.0, 'HUM_1_STA': 1.0, 'HUM_2_FW': 1.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 2.0, 'HUM_1_POS_X': 2594.32, 'HUM_1_POS_Y': 190.47, 'HUM_2_POS_X': 2839.13, 'HUM_2_POS_Y': 209.03, 'ROB_1_VEL': 55.1606448647523, 'ROB_1_CHG': 11.94019989, 'SCS': 0.9813983125, 'FTG': 0.01089725}","{'PRGS': 5, 'ORCH_1_Dstop': 5.97, 'ORCH_1_Drestart': 3.44, 'ORCH_1_Fstop': 0.76, 'ORCH_1_Frestart': 0.14, 'PSCS__TAU': 462, 'HUM_1_VEL': 74.0, 'HUM_2_VEL': 63.0, 'HUM_1_FW': 2.0, 'HUM_1_AGE': 0.0, 'HUM_1_STA': 1.0, 'HUM_2_FW': 1.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 2.0, 'HUM_1_POS_X': 2594.32, 'HUM_1_POS_Y': 190.47, 'HUM_2_POS_X': 2839.13, 'HUM_2_POS_Y': 209.03, 'ROB_1_VEL': 79.0, 'ROB_1_CHG': 11.94019989, 'SCS': 1, 'FTG': 0.0}"
1,False,,"{'PRGS': 0, 'ORCH_1_Dstop': 6.42, 'ORCH_1_Drestart': 3.7, 'ORCH_1_Fstop': 0.53, 'ORCH_1_Frestart': 0.38, 'PSCS__TAU': 583, 'HUM_1_VEL': 83.0, 'HUM_2_VEL': 32.0, 'HUM_1_FW': 2.0, 'HUM_1_AGE': 1.0, 'HUM_1_STA': 1.0, 'HUM_2_FW': 2.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 0.0, 'HUM_1_POS_X': 110.69, 'HUM_1_POS_Y': 488.87, 'HUM_2_POS_X': 519.32, 'HUM_2_POS_Y': 262.95, 'ROB_1_VEL': 83.0, 'ROB_1_CHG': 11.10892004, 'SCS': 0, 'FTG': 0.0}"
2,False,,"{'PRGS': 0, 'ORCH_1_Dstop': 7.17, 'ORCH_1_Drestart': 3.62, 'ORCH_1_Fstop': 0.71, 'ORCH_1_Frestart': 0.16, 'PSCS__TAU': 110, 'HUM_1_VEL': 69.0, 'HUM_2_VEL': 60.0, 'HUM_1_FW': 0.0, 'HUM_1_AGE': 0.0, 'HUM_1_STA': 0.0, 'HUM_2_FW': 2.0, 'HUM_2_AGE': 0.0, 'HUM_2_STA': 2.0, 'HUM_1_POS_X': 345.53, 'HUM_1_POS_Y': 169.44, 'HUM_2_POS_X': 1596.1, 'HUM_2_POS_Y': 315.44, 'ROB_1_VEL': 33.0, 'ROB_1_CHG': 12.1588767, 'SCS': 0, 'FTG': 0.0}"
3,False,,"{'PRGS': 0, 'ORCH_1_Dstop': 7.01, 'ORCH_1_Drestart': 4.45, 'ORCH_1_Fstop': 0.66, 'ORCH_1_Frestart': 0.36, 'PSCS__TAU': 165, 'HUM_1_VEL': 76.0, 'HUM_2_VEL': 75.0, 'HUM_1_FW': 2.0, 'HUM_1_AGE': 1.0, 'HUM_1_STA': 2.0, 'HUM_2_FW': 2.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 1.0, 'HUM_1_POS_X': 801.43, 'HUM_1_POS_Y': 728.17, 'HUM_2_POS_X': 364.2, 'HUM_2_POS_Y': 741.87, 'ROB_1_VEL': 35.0, 'ROB_1_CHG': 11.66748416, 'SCS': 0, 'FTG': 0.0}"
4,True,"{'PRGS': 5.0, 'ORCH_1_Dstop': 6.046660384070019, 'ORCH_1_Drestart': 2.191513631446089, 'ORCH_1_Fstop': 0.6607313381254293, 'ORCH_1_Frestart': 0.319870252406957, 'PSCS__TAU': 170.0, 'HUM_1_VEL': 80.2485475095616, 'HUM_2_VEL': 58.06726365291884, 'HUM_1_FW': 0.0, 'HUM_1_AGE': 1.0, 'HUM_1_STA': 1.0, 'HUM_2_FW': 2.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 0.0, 'HUM_1_POS_X': 2700.97, 'HUM_1_POS_Y': 187.68, 'HUM_2_POS_X': 2876.2, 'HUM_2_POS_Y': 198.24, 'ROB_1_VEL': 78.60801104094216, 'ROB_1_CHG': 12.19910432, 'SCS': 1.0, 'FTG': 0.0}","{'PRGS': 5, 'ORCH_1_Dstop': 6.87, 'ORCH_1_Drestart': 3.35, 'ORCH_1_Fstop': 0.59, 'ORCH_1_Frestart': 0.3, 'PSCS__TAU': 170, 'HUM_1_VEL': 59.0, 'HUM_2_VEL': 59.0, 'HUM_1_FW': 0.0, 'HUM_1_AGE': 1.0, 'HUM_1_STA': 1.0, 'HUM_2_FW': 2.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 0.0, 'HUM_1_POS_X': 2700.97, 'HUM_1_POS_Y': 187.68, 'HUM_2_POS_X': 2876.2, 'HUM_2_POS_Y': 198.24, 'ROB_1_VEL': 76.0, 'ROB_1_CHG': 12.19910432, 'SCS': 1, 'FTG': 0.0}"
5,False,,"{'PRGS': 0, 'ORCH_1_Dstop': 7.41, 'ORCH_1_Drestart': 3.84, 'ORCH_1_Fstop': 0.78, 'ORCH_1_Frestart': 0.14, 'PSCS__TAU': 518, 'HUM_1_VEL': 86.0, 'HUM_2_VEL': 72.0, 'HUM_1_FW': 1.0, 'HUM_1_AGE': 1.0, 'HUM_1_STA': 0.0, 'HUM_2_FW': 2.0, 'HUM_2_AGE': 0.0, 'HUM_2_STA': 1.0, 'HUM_1_POS_X': 3669.82, 'HUM_1_POS_Y': 251.12, 'HUM_2_POS_X': 3541.71, 'HUM_2_POS_Y': 676.44, 'ROB_1_VEL': 42.0, 'ROB_1_CHG': 11.68937762, 'SCS': 0, 'FTG': 0.0}"
6,False,,"{'PRGS': 0, 'ORCH_1_Dstop': 5.892338788, 'ORCH_1_Drestart': 3.196927353, 'ORCH_1_Fstop': 0.5032578348, 'ORCH_1_Frestart': 0.181812906, 'PSCS__TAU': 600, 'HUM_1_VEL': 65.98066294, 'HUM_2_VEL': 68.73918331, 'HUM_1_FW': 0.0, 'HUM_1_AGE': 0.0, 'HUM_1_STA': 0.0, 'HUM_2_FW': 1.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 1.0, 'HUM_1_POS_X': 3059.04, 'HUM_1_POS_Y': 338.15, 'HUM_2_POS_X': 2547.95, 'HUM_2_POS_Y': 572.69, 'ROB_1_VEL': 70.65316336, 'ROB_1_CHG': 11.17758122, 'SCS': 0, 'FTG': 0.0}"
7,False,,"{'PRGS': 0, 'ORCH_1_Dstop': 7.01, 'ORCH_1_Drestart': 4.45, 'ORCH_1_Fstop': 0.66, 'ORCH_1_Frestart': 0.36, 'PSCS__TAU': 495, 'HUM_1_VEL': 76.0, 'HUM_2_VEL': 75.0, 'HUM_1_FW': 2.0, 'HUM_1_AGE': 1.0, 'HUM_1_STA': 2.0, 'HUM_2_FW': 2.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 1.0, 'HUM_1_POS_X': 801.43, 'HUM_1_POS_Y': 728.17, 'HUM_2_POS_X': 364.2, 'HUM_2_POS_Y': 741.87, 'ROB_1_VEL': 35.0, 'ROB_1_CHG': 11.76602082, 'SCS': 0, 'FTG': 0.0}"
8,False,,"{'PRGS': 1, 'ORCH_1_Dstop': 6.42, 'ORCH_1_Drestart': 3.7, 'ORCH_1_Fstop': 0.53, 'ORCH_1_Frestart': 0.38, 'PSCS__TAU': 1, 'HUM_1_VEL': 83.0, 'HUM_2_VEL': 32.0, 'HUM_1_FW': 2.0, 'HUM_1_AGE': 1.0, 'HUM_1_STA': 1.0, 'HUM_2_FW': 2.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 0.0, 'HUM_1_POS_X': 110.69, 'HUM_1_POS_Y': 488.87, 'HUM_2_POS_X': 519.32, 'HUM_2_POS_Y': 262.95, 'ROB_1_VEL': 83.0, 'ROB_1_CHG': 11.2621159, 'SCS': 0, 'FTG': 0.0}"
9,True,"{'PRGS': 0.0, 'ORCH_1_Dstop': 6.537990147227469, 'ORCH_1_Drestart': 2.043107102807159, 'ORCH_1_Fstop': 0.6345684690417803, 'ORCH_1_Frestart': 0.2906880321018817, 'PSCS__TAU': 405.0, 'HUM_1_VEL': 99.21709917236544, 'HUM_2_VEL': 61.39420104152998, 'HUM_1_FW': 2.0, 'HUM_1_AGE': 0.0, 'HUM_1_STA': 1.0, 'HUM_2_FW': 2.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 2.0, 'HUM_1_POS_X': 4435.4, 'HUM_1_POS_Y': 584.89, 'HUM_2_POS_X': 110.12, 'HUM_2_POS_Y': 754.44, 'ROB_1_VEL': 81.67202734521989, 'ROB_1_CHG': 12.36323709, 'SCS': 0.3731942200699997, 'FTG': 0.0795269916666666}","{'PRGS': 0, 'ORCH_1_Dstop': 5.9, 'ORCH_1_Drestart': 3.15, 'ORCH_1_Fstop': 0.65, 'ORCH_1_Frestart': 0.23, 'PSCS__TAU': 405, 'HUM_1_VEL': 96.0, 'HUM_2_VEL': 30.0, 'HUM_1_FW': 2.0, 'HUM_1_AGE': 0.0, 'HUM_1_STA': 1.0, 'HUM_2_FW': 2.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 2.0, 'HUM_1_POS_X': 4435.4, 'HUM_1_POS_Y': 584.89, 'HUM_2_POS_X': 110.12, 'HUM_2_POS_Y': 754.44, 'ROB_1_VEL': 95.0, 'ROB_1_CHG': 12.36323709, 'SCS': 0, 'FTG': 0.0}"
10,False,,"{'PRGS': 0, 'ORCH_1_Dstop': 7.05, 'ORCH_1_Drestart': 2.12, 'ORCH_1_Fstop': 0.74, 'ORCH_1_Frestart': 0.33, 'PSCS__TAU': 558, 'HUM_1_VEL': 75.0, 'HUM_2_VEL': 35.0, 'HUM_1_FW': 2.0, 'HUM_1_AGE': 0.0, 'HUM_1_STA': 0.0, 'HUM_2_FW': 2.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 0.0, 'HUM_1_POS_X': 3138.2, 'HUM_1_POS_Y': 228.91, 'HUM_2_POS_X': 1217.09, 'HUM_2_POS_Y': 746.95, 'ROB_1_VEL': 32.0, 'ROB_1_CHG': 12.25219469, 'SCS': 0, 'FTG': 0.0}"
11,False,,"{'PRGS': 0, 'ORCH_1_Dstop': 5.146978859, 'ORCH_1_Drestart': 4.132282655, 'ORCH_1_Fstop': 0.7896940854, 'ORCH_1_Frestart': 0.1139795556, 'PSCS__TAU': 498, 'HUM_1_VEL': 51.31194686, 'HUM_2_VEL': 52.73491371, 'HUM_1_FW': 0.0, 'HUM_1_AGE': 0.0, 'HUM_1_STA': 0.0, 'HUM_2_FW': 1.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 1.0, 'HUM_1_POS_X': 4368.95, 'HUM_1_POS_Y': 701.34, 'HUM_2_POS_X': 2229.06, 'HUM_2_POS_Y': 294.91, 'ROB_1_VEL': 54.45453006, 'ROB_1_CHG': 12.31849178, 'SCS': 0, 'FTG': 0.0}"
12,False,,"{'PRGS': 0, 'ORCH_1_Dstop': 7.12, 'ORCH_1_Drestart': 3.59, 'ORCH_1_Fstop': 0.53, 'ORCH_1_Frestart': 0.11, 'PSCS__TAU': 431, 'HUM_1_VEL': 38.0, 'HUM_2_VEL': 79.0, 'HUM_1_FW': 0.0, 'HUM_1_AGE': 0.0, 'HUM_1_STA': 2.0, 'HUM_2_FW': 1.0, 'HUM_2_AGE': 0.0, 'HUM_2_STA': 1.0, 'HUM_1_POS_X': 3754.34, 'HUM_1_POS_Y': 789.02, 'HUM_2_POS_X': 176.55, 'HUM_2_POS_Y': 363.53, 'ROB_1_VEL': 76.0, 'ROB_1_CHG': 11.15689104, 'SCS': 0, 'FTG': 0.0}"
13,False,,"{'PRGS': 0, 'ORCH_1_Dstop': 7.07, 'ORCH_1_Drestart': 3.85, 'ORCH_1_Fstop': 0.61, 'ORCH_1_Frestart': 0.32, 'PSCS__TAU': 419, 'HUM_1_VEL': 32.0, 'HUM_2_VEL': 55.0, 'HUM_1_FW': 1.0, 'HUM_1_AGE': 0.0, 'HUM_1_STA': 2.0, 'HUM_2_FW': 0.0, 'HUM_2_AGE': 0.0, 'HUM_2_STA': 1.0, 'HUM_1_POS_X': 897.86, 'HUM_1_POS_Y': 674.11, 'HUM_2_POS_X': 1003.85, 'HUM_2_POS_Y': 774.62, 'ROB_1_VEL': 95.0, 'ROB_1_CHG': 11.48857856, 'SCS': 0, 'FTG': 0.0}"
14,False,,"{'PRGS': 4, 'ORCH_1_Dstop': 6.42, 'ORCH_1_Drestart': 2.66, 'ORCH_1_Fstop': 0.55, 'ORCH_1_Frestart': 0.21, 'PSCS__TAU': 1, 'HUM_1_VEL': 20.0, 'HUM_2_VEL': 48.0, 'HUM_1_FW': 2.0, 'HUM_1_AGE': 1.0, 'HUM_1_STA': 1.0, 'HUM_2_FW': 2.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 0.0, 'HUM_1_POS_X': 2628.06, 'HUM_1_POS_Y': 190.91, 'HUM_2_POS_X': 2882.69, 'HUM_2_POS_Y': 209.97, 'ROB_1_VEL': 92.0, 'ROB_1_CHG': 11.09797801, 'SCS': 0, 'FTG': 0.0}"
15,False,,"{'PRGS': 0, 'ORCH_1_Dstop': 7.375736634, 'ORCH_1_Drestart': 2.749466285, 'ORCH_1_Fstop': 0.5942004225, 'ORCH_1_Frestart': 0.2960589623, 'PSCS__TAU': 376, 'HUM_1_VEL': 65.28569832, 'HUM_2_VEL': 74.69552308, 'HUM_1_FW': 0.0, 'HUM_1_AGE': 1.0, 'HUM_1_STA': 0.0, 'HUM_2_FW': 1.0, 'HUM_2_AGE': 0.0, 'HUM_2_STA': 0.0, 'HUM_1_POS_X': 3681.29, 'HUM_1_POS_Y': 733.16, 'HUM_2_POS_X': 755.82, 'HUM_2_POS_Y': 276.56, 'ROB_1_VEL': 41.09619513, 'ROB_1_CHG': 11.31857221, 'SCS': 0, 'FTG': 0.0}"
16,False,,"{'PRGS': 2, 'ORCH_1_Dstop': 5.64, 'ORCH_1_Drestart': 4.07, 'ORCH_1_Fstop': 0.54, 'ORCH_1_Frestart': 0.17, 'PSCS__TAU': 171, 'HUM_1_VEL': 34.0, 'HUM_2_VEL': 57.0, 'HUM_1_FW': 1.0, 'HUM_1_AGE': 1.0, 'HUM_1_STA': 2.0, 'HUM_2_FW': 0.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 0.0, 'HUM_1_POS_X': 387.72, 'HUM_1_POS_Y': 259.61, 'HUM_2_POS_X': 2095.46, 'HUM_2_POS_Y': 212.76, 'ROB_1_VEL': 83.0, 'ROB_1_CHG': 12.37086394, 'SCS': 0, 'FTG': 0.0}"
17,True,"{'PRGS': 0.0, 'ORCH_1_Dstop': 5.964458138136807, 'ORCH_1_Drestart': 3.4573676326413465, 'ORCH_1_Fstop': 0.7597001556142563, 'ORCH_1_Frestart': 0.190762536451535, 'PSCS__TAU': 693.0, 'HUM_1_VEL': 78.22696065462503, 'HUM_2_VEL': 66.13117578351202, 'HUM_1_FW': 2.0, 'HUM_1_AGE': 0.0, 'HUM_1_STA': 1.0, 'HUM_2_FW': 1.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 2.0, 'HUM_1_POS_X': 2435.56, 'HUM_1_POS_Y': 591.61, 'HUM_2_POS_X': 1462.01, 'HUM_2_POS_Y': 536.68, 'ROB_1_VEL': 78.59761709024613, 'ROB_1_CHG': 12.00947781, 'SCS': 0.78046639288, 'FTG': 0.0564319833333333}","{'PRGS': 0, 'ORCH_1_Dstop': 5.97, 'ORCH_1_Drestart': 3.44, 'ORCH_1_Fstop': 0.76, 'ORCH_1_Frestart': 0.14, 'PSCS__TAU': 693, 'HUM_1_VEL': 74.0, 'HUM_2_VEL': 63.0, 'HUM_1_FW': 2.0, 'HUM_1_AGE': 0.0, 'HUM_1_STA': 1.0, 'HUM_2_FW': 1.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 2.0, 'HUM_1_POS_X': 2435.56, 'HUM_1_POS_Y': 591.61, 'HUM_2_POS_X': 1462.01, 'HUM_2_POS_Y': 536.68, 'ROB_1_VEL': 79.0, 'ROB_1_CHG': 12.00947781, 'SCS': 1, 'FTG': 0.0}"
18,False,,"{'PRGS': 0, 'ORCH_1_Dstop': 6.08532006, 'ORCH_1_Drestart': 2.931816945, 'ORCH_1_Fstop': 0.6881047906, 'ORCH_1_Frestart': 0.1958712697, 'PSCS__TAU': 662, 'HUM_1_VEL': 72.34518424, 'HUM_2_VEL': 35.69012464, 'HUM_1_FW': 1.0, 'HUM_1_AGE': 1.0, 'HUM_1_STA': 1.0, 'HUM_2_FW': 1.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 1.0, 'HUM_1_POS_X': 3648.55, 'HUM_1_POS_Y': 292.68, 'HUM_2_POS_X': 2405.18, 'HUM_2_POS_Y': 406.77, 'ROB_1_VEL': 34.04278774, 'ROB_1_CHG': 12.20243495, 'SCS': 0, 'FTG': 0.0}"
19,False,,"{'PRGS': 0, 'ORCH_1_Dstop': 6.34, 'ORCH_1_Drestart': 3.61, 'ORCH_1_Fstop': 0.73, 'ORCH_1_Frestart': 0.27, 'PSCS__TAU': 380, 'HUM_1_VEL': 95.0, 'HUM_2_VEL': 38.0, 'HUM_1_FW': 0.0, 'HUM_1_AGE': 0.0, 'HUM_1_STA': 1.0, 'HUM_2_FW': 2.0, 'HUM_2_AGE': 0.0, 'HUM_2_STA': 0.0, 'HUM_1_POS_X': 2184.49, 'HUM_1_POS_Y': 263.17, 'HUM_2_POS_X': 70.15, 'HUM_2_POS_Y': 332.47, 'ROB_1_VEL': 30.0, 'ROB_1_CHG': 11.47632012, 'SCS': 0, 'FTG': 0.0}"
20,True,"{'PRGS': 0.0, 'ORCH_1_Dstop': 5.270053806558843, 'ORCH_1_Drestart': 2.0717858035858403, 'ORCH_1_Fstop': 0.7444413223802683, 'ORCH_1_Frestart': 0.3837371751204209, 'PSCS__TAU': 1.0, 'HUM_1_VEL': 61.055653596324674, 'HUM_2_VEL': 53.0750919404334, 'HUM_1_FW': 2.0, 'HUM_1_AGE': 1.0, 'HUM_1_STA': 1.0, 'HUM_2_FW': 0.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 2.0, 'HUM_1_POS_X': 394.74, 'HUM_1_POS_Y': 767.75, 'HUM_2_POS_X': 1983.4, 'HUM_2_POS_Y': 299.33, 'ROB_1_VEL': 38.4328488212427, 'ROB_1_CHG': 11.75540571, 'SCS': 0.4720507799999994, 'FTG': 0.007988}","{'PRGS': 0, 'ORCH_1_Dstop': 5.44, 'ORCH_1_Drestart': 2.15, 'ORCH_1_Fstop': 0.74, 'ORCH_1_Frestart': 0.24, 'PSCS__TAU': 1, 'HUM_1_VEL': 96.0, 'HUM_2_VEL': 52.0, 'HUM_1_FW': 2.0, 'HUM_1_AGE': 1.0, 'HUM_1_STA': 1.0, 'HUM_2_FW': 0.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 2.0, 'HUM_1_POS_X': 394.74, 'HUM_1_POS_Y': 767.75, 'HUM_2_POS_X': 1983.4, 'HUM_2_POS_Y': 299.33, 'ROB_1_VEL': 68.0, 'ROB_1_CHG': 11.75540571, 'SCS': 0, 'FTG': 0.0}"
21,True,"{'PRGS': 0.0, 'ORCH_1_Dstop': 6.537990147227469, 'ORCH_1_Drestart': 2.043107102807159, 'ORCH_1_Fstop': 0.6345684690417803, 'ORCH_1_Frestart': 0.2906880321018817, 'PSCS__TAU': 405.0, 'HUM_1_VEL': 99.21709917236544, 'HUM_2_VEL': 61.39420104152998, 'HUM_1_FW': 2.0, 'HUM_1_AGE': 0.0, 'HUM_1_STA': 1.0, 'HUM_2_FW': 2.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 2.0, 'HUM_1_POS_X': 4435.4, 'HUM_1_POS_Y': 584.89, 'HUM_2_POS_X': 110.12, 'HUM_2_POS_Y': 754.44, 'ROB_1_VEL': 81.67202734521989, 'ROB_1_CHG': 12.36323709, 'SCS': 0.3731942200699997, 'FTG': 0.0795269916666666}","{'PRGS': 0, 'ORCH_1_Dstop': 5.9, 'ORCH_1_Drestart': 3.15, 'ORCH_1_Fstop': 0.65, 'ORCH_1_Frestart': 0.23, 'PSCS__TAU': 405, 'HUM_1_VEL': 96.0, 'HUM_2_VEL': 30.0, 'HUM_1_FW': 2.0, 'HUM_1_AGE': 0.0, 'HUM_1_STA': 1.0, 'HUM_2_FW': 2.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 2.0, 'HUM_1_POS_X': 4435.4, 'HUM_1_POS_Y': 584.89, 'HUM_2_POS_X': 110.12, 'HUM_2_POS_Y': 754.44, 'ROB_1_VEL': 95.0, 'ROB_1_CHG': 12.36323709, 'SCS': 0, 'FTG': 0.0}"
22,False,,"{'PRGS': 4, 'ORCH_1_Dstop': 6.82, 'ORCH_1_Drestart': 3.14, 'ORCH_1_Fstop': 0.74, 'ORCH_1_Frestart': 0.26, 'PSCS__TAU': 120, 'HUM_1_VEL': 82.0, 'HUM_2_VEL': 21.0, 'HUM_1_FW': 2.0, 'HUM_1_AGE': 0.0, 'HUM_1_STA': 0.0, 'HUM_2_FW': 2.0, 'HUM_2_AGE': 0.0, 'HUM_2_STA': 0.0, 'HUM_1_POS_X': 1100.11, 'HUM_1_POS_Y': 174.04, 'HUM_2_POS_X': 2892.44, 'HUM_2_POS_Y': 200.54, 'ROB_1_VEL': 72.0, 'ROB_1_CHG': 11.51347202, 'SCS': 1, 'FTG': 0.0}"
23,False,,"{'PRGS': 0, 'ORCH_1_Dstop': 5.541728755, 'ORCH_1_Drestart': 3.883634661, 'ORCH_1_Fstop': 0.65590006, 'ORCH_1_Frestart': 0.1111213221, 'PSCS__TAU': 316, 'HUM_1_VEL': 72.00214868, 'HUM_2_VEL': 54.36420788, 'HUM_1_FW': 1.0, 'HUM_1_AGE': 0.0, 'HUM_1_STA': 2.0, 'HUM_2_FW': 1.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 0.0, 'HUM_1_POS_X': 833.55, 'HUM_1_POS_Y': 205.47, 'HUM_2_POS_X': 2652.23, 'HUM_2_POS_Y': 681.42, 'ROB_1_VEL': 92.60541929, 'ROB_1_CHG': 11.42254907, 'SCS': 0, 'FTG': 0.0}"
24,False,,"{'PRGS': 0, 'ORCH_1_Dstop': 5.587365843, 'ORCH_1_Drestart': 2.595963812, 'ORCH_1_Fstop': 0.5644867794, 'ORCH_1_Frestart': 0.2625794053, 'PSCS__TAU': 378, 'HUM_1_VEL': 59.79008117, 'HUM_2_VEL': 92.8106596, 'HUM_1_FW': 2.0, 'HUM_1_AGE': 1.0, 'HUM_1_STA': 1.0, 'HUM_2_FW': 2.0, 'HUM_2_AGE': 0.0, 'HUM_2_STA': 1.0, 'HUM_1_POS_X': 4161.81, 'HUM_1_POS_Y': 215.39, 'HUM_2_POS_X': 2432.66, 'HUM_2_POS_Y': 613.06, 'ROB_1_VEL': 85.96867024, 'ROB_1_CHG': 12.37729112, 'SCS': 0, 'FTG': 0.0}"
25,False,,"{'PRGS': 0, 'ORCH_1_Dstop': 7.12, 'ORCH_1_Drestart': 3.68, 'ORCH_1_Fstop': 0.6, 'ORCH_1_Frestart': 0.23, 'PSCS__TAU': 385, 'HUM_1_VEL': 37.0, 'HUM_2_VEL': 85.0, 'HUM_1_FW': 0.0, 'HUM_1_AGE': 0.0, 'HUM_1_STA': 0.0, 'HUM_2_FW': 0.0, 'HUM_2_AGE': 0.0, 'HUM_2_STA': 2.0, 'HUM_1_POS_X': 2974.93, 'HUM_1_POS_Y': 410.44, 'HUM_2_POS_X': 3634.84, 'HUM_2_POS_Y': 277.1, 'ROB_1_VEL': 61.0, 'ROB_1_CHG': 12.30329733, 'SCS': 0, 'FTG': 0.0}"
26,True,"{'PRGS': 0.0, 'ORCH_1_Dstop': 5.029745725134223, 'ORCH_1_Drestart': 4.03136655006193, 'ORCH_1_Fstop': 0.5534520948224637, 'ORCH_1_Frestart': 0.3994528284971216, 'PSCS__TAU': 415.0, 'HUM_1_VEL': 57.14462925710392, 'HUM_2_VEL': 96.10488984685792, 'HUM_1_FW': 2.0, 'HUM_1_AGE': 1.0, 'HUM_1_STA': 0.0, 'HUM_2_FW': 0.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 1.0, 'HUM_1_POS_X': 3522.42, 'HUM_1_POS_Y': 761.63, 'HUM_2_POS_X': 2418.01, 'HUM_2_POS_Y': 668.18, 'ROB_1_VEL': 83.96470303059395, 'ROB_1_CHG': 12.32257271, 'SCS': 0.925055758666668, 'FTG': 0.0286814023809523}","{'PRGS': 0, 'ORCH_1_Dstop': 5.256304437, 'ORCH_1_Drestart': 3.233200786, 'ORCH_1_Fstop': 0.6568100368, 'ORCH_1_Frestart': 0.3770330993, 'PSCS__TAU': 415, 'HUM_1_VEL': 57.51711777, 'HUM_2_VEL': 95.88384548, 'HUM_1_FW': 2.0, 'HUM_1_AGE': 1.0, 'HUM_1_STA': 0.0, 'HUM_2_FW': 0.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 1.0, 'HUM_1_POS_X': 3522.42, 'HUM_1_POS_Y': 761.63, 'HUM_2_POS_X': 2418.01, 'HUM_2_POS_Y': 668.18, 'ROB_1_VEL': 50.91075799, 'ROB_1_CHG': 12.32257271, 'SCS': 1, 'FTG': 0.0}"
27,False,,"{'PRGS': 0, 'ORCH_1_Dstop': 6.96, 'ORCH_1_Drestart': 2.91, 'ORCH_1_Fstop': 0.59, 'ORCH_1_Frestart': 0.16, 'PSCS__TAU': 571, 'HUM_1_VEL': 80.0, 'HUM_2_VEL': 78.0, 'HUM_1_FW': 1.0, 'HUM_1_AGE': 1.0, 'HUM_1_STA': 2.0, 'HUM_2_FW': 0.0, 'HUM_2_AGE': 0.0, 'HUM_2_STA': 1.0, 'HUM_1_POS_X': 4231.44, 'HUM_1_POS_Y': 255.66, 'HUM_2_POS_X': 1354.43, 'HUM_2_POS_Y': 361.91, 'ROB_1_VEL': 33.0, 'ROB_1_CHG': 11.53255844, 'SCS': 0, 'FTG': 0.0}"
