id,ORCH_1_Dstop(%),ORCH_1_Drestart(%),ORCH_1_Fstop(%),ORCH_1_Frestart(%),PSCS__TAU(%),HUM_1_VEL(%),HUM_2_VEL(%),HUM_1_FW,HUM_1_AGE,HUM_1_STA,HUM_2_FW,HUM_2_AGE,HUM_2_STA,HUM_1_POS_X(%),HUM_1_POS_Y(%),HUM_2_POS_X(%),HUM_2_POS_Y(%),ROB_1_VEL(%),ROB_1_CHG(%)
259,0.43974305075313536,0.3073765722932684,0.32294169229968117,0.057952929674855054,0.0,0.666531210262388,0.34321195052609893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6897337358235832,0.0
260,0.5613023034846336,0.7042634144584123,0.09092609609126129,0.1441716814998961,0.0,0.34709268685353434,0.18353512153923512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3928806398410767,0.0
261,0.823003477820788,0.013745535085045368,0.4710440101152949,0.5799607569000221,0.0,0.06586024954007123,0.0012054518437748486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013381794066378103,0.0
262,0.7643121892967482,0.0027856270787481206,0.34299436020310003,0.9395382063861493,0.0,0.33690240708274666,0.6035959874023746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14228143675087615,0.0
263,0.48113457004201904,0.045864955326864985,0.14153857764309438,0.5530066337054306,0.0022222222222222222,0.5417693571960827,0.029957286107784243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48074491074189896,2.5838461537885068e-05
264,0.36392934759747925,0.10620218481827592,0.2120811833409323,0.24413857373912565,0.0,0.022154400028036137,0.025676216725281722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16522495118930344,0.0
265,0.16184489036080124,0.4742486285720192,0.3370952583639308,0.32389702482145355,0.0,0.3150876927029054,0.4984189207053153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5887627113236001,0.0
266,0.01524566494395927,0.4806330119248642,0.5227905216357575,0.7175671829669535,0.0,0.43094003865646613,0.14055693887181908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5627515526163946,0.0
267,0.08032685963362027,0.5957646744288014,0.6468256130274503,0.7653372430869616,0.0,0.38470687116637053,0.1809176755580296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47847046978037244,0.0
268,0.35246210137843936,0.14412786853120546,0.5360139121517492,0.24554857443053696,0.0,0.18305225850760232,0.21006367981421456,0.0,0.0,1.0,0.0,1.0,2.0,0.0019704545454544585,0.01685000000000002,0.0018636363636363223,0.007883333333333364,0.32699704084968195,0.40095154615384604
269,0.059477658962717325,0.08990074593495248,0.15781267389473272,0.48303500275594685,0.0,0.1146524814876781,0.14201590455177698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6788355951563165,0.0
270,0.82099242055789,0.36637537207235393,0.09315418863936237,0.07573968478856699,0.0,0.23806939820478834,0.5757821630183121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36112409961740105,0.0
271,0.060597645503961316,0.5164424467314843,0.0053356458317751106,0.513278651558605,0.0,0.163651788250355,0.6980934949976746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04750899260783643,0.0
272,0.2360114149366737,0.4832784080010656,0.10638989018807109,0.9172529931805992,0.0,0.19428439669449246,0.33598736781603233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08222114743500342,0.0
273,0.7060046994918373,0.35427977428871726,0.7154334696118502,0.4600393825626689,0.035555555555555556,0.037097213535903555,0.016789480073486476,2.0,0.0,1.0,0.0,0.0,1.0,0.0064454545454545485,0.04391666666666666,0.0035068181818181444,0.023349999999999985,0.04469922304243416,0.2312844923076931
274,0.4822745449410796,0.06573988707846841,0.6251769662702962,0.5182042383829415,0.0,0.5288673438605311,0.33928472550369343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5065955345190143,0.0
275,0.8738745915079743,0.3965854553291196,0.0604671376096207,0.19641223621896295,0.0,0.49146907047960786,0.60036143771666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2684376210623267,0.0
276,0.3293358463719926,0.4633945474215645,0.23577112708476433,0.06623417468985666,0.0,0.30355067870802294,0.013324804958302293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03725730058488799,0.0
277,0.012651374185056597,0.20918626351735217,0.24766713091367906,0.1664250266875979,0.0022222222222222222,0.6968452926900505,0.8186766147215134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02360589188356,2.818461538549416e-05
278,0.2677687632911205,0.7401791326160045,0.2404601027048351,0.10263309476460072,0.0,0.1636377418625366,0.1377963295842684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5427696884567078,0.0
279,0.5031815666521726,0.40015259956517435,0.3474976577422439,0.2985099166956964,0.0,0.208206793269,0.6705369646246211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7714533171947242,0.0
280,0.5681730617502658,0.10125900075070877,0.2102451818665555,0.015298589369770278,0.0,0.0837008466222526,0.05141594697419397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15821985272188296,0.0
282,0.45793360910963765,0.21537812597743447,0.27090456022568205,0.2011589174979707,0.0,0.592247975966973,0.1299258149723469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11524287311628245,0.0
283,0.5921039050678842,0.5932880473611626,0.8818619257532189,0.09507838972908872,0.0,0.644560382942385,0.9284850752400887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3584071275535676,0.0
285,0.007529195678613476,0.1819122369777933,0.021184632745994133,0.00904218919233803,0.0022222222222222222,0.013430348323017479,0.0006389311129272609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4063850540947531,2.818461538412773e-05
286,0.4530914382394798,0.2571289940230567,0.17451372578909938,0.6043758539488706,0.0,0.6556489976682315,0.0007342933017540076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13230274894331912,0.0
287,0.23941161874577938,0.3025359578538181,0.6151484453653088,0.7304024481779372,0.0,0.45697882843622323,0.38508887390788055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6839128391553939,0.0
288,0.8934026496959774,0.010288519409924035,0.5323207820435889,0.6430325742080589,0.0022222222222222222,0.10913844692746691,0.017583535570343856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040456739483434895,2.818461538412773e-05
289,0.21296936306029862,0.018532561669374382,0.2034083567399277,0.22186943293127626,0.0,0.6697512713214396,0.4595833656609523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3657244839774618,0.0
290,0.33626342475834897,0.5030580620463161,0.02718436213834422,0.3136473095103356,0.0,0.2728077942166886,0.40606214544051866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34450445907780725,0.0
291,0.9129891047457889,0.8377311028507541,0.18656881808322032,0.6641537445358655,0.0,0.37959656243994694,0.6933006841195232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2145110633529974,0.0
292,0.553508443443809,0.49810526799548993,0.13712177380251395,0.5373187309675306,0.0,0.3487019846937143,0.6499748128063962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39486293474199347,6.538461532884933e-07
293,0.07694184553355221,0.12375006010159328,0.8331381365111877,0.018085775863691995,0.028888888888888888,0.10866664366667261,0.15599839003443938,1.0,1.0,2.0,2.0,0.0,2.0,0.00025000000000000516,0.03125,0.0018909090909090247,0.01030000000000001,0.19100145367005825,0.026262446153846646
294,0.6059473923938559,0.652180273099136,0.042983216270997174,0.9293739404051686,0.0022222222222222222,0.19242261539843275,0.21197493875826023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16280577452201409,1.8792307692194744e-05
295,0.7116919995284189,0.18865776306950172,0.1573430163076091,0.0628665274142944,0.0022222222222222222,0.34277789142010434,0.6410740131963291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024327219262837575,3.0538461538699164e-05
296,0.7075140453198255,0.5335037832646371,2.869666763549716e-05,0.4979239683729422,0.0,0.14389028633521161,0.522087413041773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0977516349582964,0.0
297,0.5705986907343569,0.3352304247811979,0.18950476532555324,0.2431685707971496,0.08222222222222222,0.12365587227435222,0.17203918876346438,2.0,0.0,1.0,1.0,1.0,1.0,0.005154545454545456,0.0011333333333333447,0.005284090909090909,0.00400000000000001,0.030548480349233388,0.04495912307692313
298,0.5253553295946155,0.09332199345646597,0.961238822895229,0.8133780312286593,0.0,0.1930798390164754,0.9706325256631171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18878882518013082,0.0
299,0.3665207086689012,0.3686105973634236,0.25458075048258844,0.12685876233841412,0.0,0.14595509781665897,0.09660276943864007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3938994971786537,0.0
300,0.792974936666468,0.776930729188378,0.3882141438253224,0.220638104537074,0.0,0.3770953264469652,0.32751087314348876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11286880772638455,0.0
301,0.9717434468265622,0.1681450498497652,0.248034349193289,0.8883278702728485,0.0,0.10987841700216633,0.966078630115021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38572204438277186,0.0
302,0.5558482826379201,0.08935317331366885,0.2660849700851616,0.18479071057000768,0.0,0.4744400783821135,0.4477981035751413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020738569795311027,0.0
303,0.16951018986566843,0.43865714263085015,0.0032223926198652695,0.18801642236931737,0.0022222222222222222,0.027220748897178737,0.33262718330504776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13084752058765484,3.288461538494182e-05
304,0.3423739161293323,0.41355502724258564,0.5615322655967073,0.5852977400865783,0.0,0.3168304531267135,0.11053076830546478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1316892560882394,0.0
305,0.3445093992910945,0.042501728585831344,0.01571230785461323,0.5504298704245365,0.0022222222222222222,0.9295119568440583,0.3306049671789022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02182247817309348,3.0538461538699164e-05
306,0.8150926728841625,0.10223891652925907,0.20433265448322946,0.002423193593957447,0.0,0.04064410224192849,0.02816929289139724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7147213300082795,0.0
307,0.16198359428303313,0.3719262378009788,0.016543201530793878,0.22512628102997428,0.0022222222222222222,0.19511132136161982,0.16394698696242552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41982991550435195,2.5838461539251498e-05
308,0.8206485126272955,0.5629085745844119,0.7493220426158685,0.33459833833869695,0.0022222222222222222,0.5140213886904805,0.8593386033458952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6480374632423075,3.0538461538699164e-05
309,0.013224733211399808,0.30326109029948756,0.13281503429688366,0.496857344047977,0.0022222222222222222,0.06360690082925312,0.003036588831236945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034862694411217938,3.288461538494182e-05
310,0.7296637921809254,0.7254327482208259,0.7490662275879044,0.4513455695917406,0.035555555555555556,0.5190078502562857,0.15395019963063378,2.0,0.0,1.0,0.0,0.0,1.0,0.0064454545454545485,0.04391666666666666,0.0035068181818181444,0.023349999999999985,0.009277191989268272,0.23127996153846184
311,0.25410373180270157,0.3099793965053067,0.19234302967496025,0.14386819027954392,0.0,0.17163032370902503,0.0019953243583383288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05196552915309017,0.0
312,0.08829195925623594,0.28106997547971685,0.0017758274164543968,0.011149745426778932,0.0,0.2888782387767291,0.05057254586720867,0.0,0.0,0.0,0.0,0.0,0.0,0.0025431818181818307,0.0011333333333332974,0.0,0.0,0.36256253474221034,6.015384615719852e-06
313,0.6491522371116296,0.6660018002800644,0.1869249071603492,0.13036158645015336,0.0,0.374096292978401,0.4807635153674387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05468165252195486,0.0
314,0.0353985296065634,0.2827528061767179,0.2235477832635853,0.5377389808533226,0.011111111111111112,0.180101491514058,0.04725221949935384,0.0,0.0,2.0,2.0,1.0,0.0,0.0008613636363636281,0.015316666666666711,0.007927272727272752,0.00798333333333332,0.03323002070114285,0.05385783076923105
316,0.4291495818556875,0.721962481124409,0.03160290024555016,0.3014625432597869,0.0,0.37125962335415497,0.2840619470602801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10121770244878223,0.0
317,0.013224733211399808,0.30326109029948756,0.13281503429688366,0.496857344047977,0.0022222222222222222,0.06360690082925312,0.003036588831236945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034862694411217938,3.288461538494182e-05
318,0.6059473923938559,0.652180273099136,0.042983216270997174,0.9293739404051686,0.0022222222222222222,0.19242261539843275,0.21197493875826023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16280577452201409,1.8792307692194744e-05
319,0.2768093386672096,0.2788138450237808,0.7995135133451055,0.6110040112746736,0.0,0.11102014902741623,0.03688458668800791,1.0,0.0,1.0,0.0,1.0,0.0,0.008043181818181892,0.0002500000000000095,0.000815909090909124,0.024383333333333326,0.6508136063794973,0.544148707692307
320,0.7047394076230056,0.036799551320318355,0.045116199796964754,0.027901092504998462,0.0,0.30778429847996897,0.8500218816006578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1289586738509785,0.0
321,0.018851284274558112,0.6988623694653109,0.10105766746985415,0.8135491709044272,0.0,0.8939413164592592,0.4168596258334626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3362008034318732,0.0
322,0.6770385789447453,0.0687654387742068,0.388876791123001,0.05763070376606227,0.0,0.06233922402037087,0.3015861205251887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04671799974799862,0.0
323,0.15693028166239956,0.4604138497189396,0.06672654736293489,0.16788368855597163,0.0022222222222222222,0.2582313281729831,0.6357957773004028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5879402895880004,1.4092307691380651e-05
324,0.47529734922464184,0.13996281444307837,0.4604302087798842,0.6984542889103301,0.0022222222222222222,0.2745575484192576,0.9690094464146372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7034063887082934,1.8792307692194744e-05
325,0.46615850234956896,0.7979049400948716,0.3397738961597207,0.6955826092127603,0.0,0.5829711428626924,0.7389939305586406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22940883262289466,0.0
326,0.9182320416939838,0.26706220872453323,0.19567819462694588,0.7734668508427285,0.0,0.28810087604516904,0.5170264836996115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5343869296711028,0.0
327,0.3083520788980806,0.017033829499542817,0.7077006327862896,0.20477424467437755,0.0,0.6604311905176928,0.3880988904293877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6078815592685244,0.0
328,0.7142492531180707,0.03907321882918069,0.13942083848611878,0.08348990739107201,0.0022222222222222222,0.692500511354258,0.853610270285032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11911262939376448,2.818461538549416e-05
329,0.1361317375582928,0.19208138395508242,0.26185432640781064,0.10366149279832859,0.0,0.3749182238342901,0.23079590593674584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17992110876286083,0.0
330,0.40356919064173413,0.018066589711854063,0.22066995392600297,0.3738502191931222,0.0,0.6646872402864229,0.09810663210068518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36017755719504346,0.0
331,0.06032861582016515,0.18469955077716999,0.09332589975212172,0.08056824166467541,0.0,0.09012171221460495,0.048454943371249774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3074399238260914,0.0
332,0.6136276627383754,0.37059463944875937,0.6560523915092915,0.003425332457566339,0.0,0.28213792746066174,0.9279788991956242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17096481588263016,0.0
333,0.967950280816698,0.22903905637843547,0.26214031324173914,0.703357489249315,0.0,0.2718507095520222,0.6510255829761965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03725438691909245,0.0
334,0.31634667325253857,0.0019845061486911675,0.12093199413320209,0.11967488575167827,0.0,0.6229583382311208,0.5916694122876048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18541895670238234,0.0
335,0.034039456718760165,0.5798873270030305,0.3839110331734511,0.6220168411997016,0.0,0.3776851064656199,0.13529512343003894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06201087803426049,0.0
336,0.3465502945794398,0.06387002583214976,0.3165561952837799,0.6126954960724511,0.0,0.3596973624575026,0.35377641810815036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5269877848107113,0.0
337,0.4530914382394798,0.2571289940230567,0.17451372578909938,0.6043758539488706,0.0,0.6556489976682315,0.0007342933017540076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13230274894331912,0.0
338,0.25709201731190207,0.36213263144814256,0.3444500440422981,0.5201342519432345,0.0,0.06281505922771008,0.6950181658214857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6657002710055849,0.0
339,0.8206485126272955,0.5629085745844119,0.7493220426158685,0.33459833833869695,0.0022222222222222222,0.5140213886904805,0.8593386033458952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6480374632423075,3.0538461538699164e-05
340,0.2841042861292589,0.862973692860138,0.10049824633055703,0.40425465218919093,0.0,0.15932675013927847,0.38369278000093254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23542980503614602,0.0
341,0.6601189336168719,0.23337235192467035,0.13208856797332116,0.5952486837303856,0.0022222222222222222,0.15878863418544995,0.5978841289430511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047813602029625965,2.3492307693008836e-05
342,0.5410601589459446,0.014811636956284601,0.46778346724159253,0.6110846434700985,0.0,0.14908039636723894,0.535817645155674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08737710313818578,0.0
343,0.15152733949229535,0.0867227382114267,0.04150809866433605,0.7412826982726363,0.0022222222222222222,0.04924980076853071,0.33857778607959027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2997712439097366,2.3484615384680064e-05
344,0.8867560900621119,0.0015303524960383896,0.46791963606673176,0.6658349072966271,0.0,0.11550565546512266,0.19211709724084572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03537689327196278,0.0
345,0.5401681832670799,0.15834580731630438,0.44500451728909846,0.6674367063194422,0.0,0.18005694490885296,0.4959710366244486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8711486765323301,0.0
346,0.0158940492245069,0.07122968161175044,0.0770039774117522,0.008573460576427234,0.0,0.18101707066270875,0.10632901921133485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06322932116447767,0.0
347,0.47043357910806094,0.2589334645169513,0.4319651686462396,0.47801695180036624,0.0,0.2132591041232803,0.1759746668188232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043420357346567025,0.0
348,0.5455661581726818,0.11632756375073398,0.8150253985277047,0.2064031562691006,0.0,0.12229864857751928,0.0812921647487001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11691699267483935,0.0
349,0.1342071124850527,0.5540138711423623,0.3940386986120332,0.5280483673864529,0.0,0.1387569488481888,0.22610110724508142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4189571842502407,0.0
350,0.04814112006411442,0.8874893200310234,0.4403066472629505,0.6699491660359903,0.0,0.1306499267351439,0.09187789861651449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045407893318932836,0.0
351,0.40938547846143936,0.43840164967784234,0.1910241645212455,0.014469985721462702,0.0,0.2785100262079323,0.31559139231824584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07881212947709153,0.0
352,0.8042629760499814,0.7065255136018358,0.2029211314722412,0.2331902421800702,0.0,0.3766544664708635,0.24150510694304067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8115657808397956,0.0
353,0.0064373180565993945,0.7436108522650275,0.5978775111648023,0.0028298347590978894,0.0022222222222222222,0.15638188188544005,0.10858551624187293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18155230590845345,3.523076923118448e-05
354,0.36392934759747925,0.10620218481827592,0.2120811833409323,0.24413857373912565,0.0,0.022154400028036137,0.025676216725281722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16522495118930344,0.0
355,0.3341406356471602,0.0782129673239396,0.07672316459286195,0.49486299622889096,0.0,0.21958137291716529,0.66963498669272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7080061324071133,0.0
356,0.3232572669623604,0.0661971502861732,0.7810417516570081,0.2465948193254537,0.0,0.5235410969796814,0.4163404512131786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6378151308899723,0.0
357,0.8522578998627341,0.14273021429747193,0.13570720594284322,0.7381518378889942,0.0,0.4890570834974629,0.052077476227438114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.366502661996534,0.0
358,0.14702861026812747,0.5378400326209134,0.045590762258651545,0.8156897621762649,0.0,0.12331322013762006,0.3438541724620617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6130031644067685,0.0
359,0.962391198215655,0.133739208019988,0.2502312402913786,0.8181403139322865,0.0,0.10237294715198471,0.967179672250204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2014478064438661,0.0
360,0.03681831218378804,0.266726009888896,0.030139467842144416,0.023736185187969713,0.0,0.34125597950796527,0.053726014686274325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3821093610711636,0.0
361,0.033867316724261444,0.2124410979057263,0.07455069747501726,0.7155992090158543,0.0,0.0658129492590423,0.5431631034560854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17957759102545726,0.0
362,0.0011060972279683056,0.8708345688053989,0.00889082515002267,0.19649314221100628,0.0,0.010831738350961675,0.022595096778634017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42352257814001826,0.0
363,0.7048006273461638,0.01761006773440279,0.2792957950514348,0.5525880556298838,0.0,0.03781362054210859,0.07964513973468611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7942209868005246,0.0
364,0.32252079119801846,0.38913904987554365,0.2874018721642383,0.2690116469919151,0.0022222222222222222,0.02678190222129544,0.3366112198384678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06876639386369894,1.4099999999709422e-05
365,0.6574462248389146,0.23288172246775804,0.1805798283044609,0.8351778636065059,0.0,0.11163552465097411,0.028242414614061722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060345678824558546,0.0
366,0.06327480375572207,0.002027596668855658,0.08612499502966534,0.023426048015121322,0.0,0.6123662863681779,0.2125781610950354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23777160797848193,0.0
367,0.9675195432889485,0.5047209274985087,0.29500606062848284,0.8580843142149163,0.0,0.046738851277809045,0.9671171730903863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3058305272471487,0.0
368,0.21383659849726372,0.1761849439492055,0.5256258391856856,0.0643726261462533,0.0,0.022301338476325278,0.16021155230236864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07933294874100381,0.0
369,0.5192410295228835,0.06242741481189888,0.319511538129578,0.3777697957195319,0.0,0.33799215615170297,0.007965197048419677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006490753844141344,0.0
370,0.5606082548993676,0.11265927035850094,0.09269188478671345,0.2448598903594519,0.0,0.7338098588918519,0.7250682257505855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3770499334131762,0.0
371,0.3107336367722656,0.1079618574279749,0.14542268898479796,0.24694798047348732,0.0022222222222222222,0.5759828055957718,0.7810108558162513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4364831308884074,1.6446153845952082e-05
372,0.13942147600888716,0.032656347791068185,0.14530387640550183,0.4979603568201052,0.0,0.012906443680039206,0.5816622458819434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4189449748062265,0.0
373,0.9009434401609113,0.45618258429528635,0.2517736017586169,0.16203604865233456,0.0,0.0983992812596135,0.4779245391823297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12204931605926776,0.0
374,0.548459646625869,0.6117161941760065,0.025109169257503762,0.4403425467752839,0.0,0.10547612447465257,0.47171228269278265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04374595490000723,0.0
375,0.13038816395861091,0.05793807995345883,0.2832383103563481,0.16971632918923857,0.0022222222222222222,0.1180119862400941,0.16640373040737697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13909728017687825,3.2892307691904165e-05
376,0.8374393786870641,0.5862397303355475,0.8849593412196238,0.5063776245477706,0.0022222222222222222,0.8666121618176993,0.4626805166401336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004736354345863398,2.3492307693008836e-05
377,0.7877985131276578,0.19292504598531918,0.2596112500681835,0.09943974128375369,0.0,0.3563056885761537,0.6371072094987416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027605415443731626,0.0
378,0.866790570737096,0.15556153544431872,0.040496670408088534,0.5034140415252176,0.0,0.23313775805439677,0.6631407965125149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2483765878849673,0.0
