ORCH_1_Dstop(%),ORCH_1_Drestart(%),ORCH_1_Fstop(%),ORCH_1_Frestart(%),PSCS__TAU(%),HUM_1_VEL(%),HUM_2_VEL(%),HUM_1_FW,HUM_1_AGE,HUM_1_STA,HUM_2_FW,HUM_2_AGE,HUM_2_STA,HUM_1_POS_X(%),HUM_1_POS_Y(%),HUM_2_POS_X(%),HUM_2_POS_Y(%),ROB_1_VEL(%),ROB_1_CHG(%)
0.0022167447452769553,0.006947053056538621,0.000999481285812361,0.16920845483844987,0.0,0.060385152208929024,0.04473108262160029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005748327282198115,0.0
0.22047670074158177,0.14429798410050818,0.17497446834145813,0.006416344213460711,0.0022222222222222222,8.616080698930416e-05,0.03839202606271296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1992089608779281,3.2884615383575395e-05
0.19466356734240337,0.022239650127395195,0.15772020511232496,0.06649647365612817,0.0,0.1811878707256706,0.10050093384590103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18197459923514267,0.0
0.10899211906071286,0.14222087518749565,0.1959987355527992,0.006805678482648309,0.24666666666666667,0.2153357796232548,0.2314969518699567,0.0,0.0,0.0,0.0,0.0,0.0,0.05253181818181815,0.0048833333333333446,0.0,0.0,0.09555898322178089,0.0247870692307691
0.004937110431464475,0.04725937722229787,0.06350833014207394,0.001230623084676659,0.0,0.180242498269641,0.28824178760540153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0821399722377256,0.0
0.012781251209537815,0.07613467933752478,0.029446407156414885,0.00930774121536008,0.0,0.0036447639809245353,0.10213161331611309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10490481139885516,0.0002633769230770281
0.17429660866582103,0.05064904130656043,0.057997848733967544,0.028630092907100016,0.0,0.0032227151173494966,0.10802073202477312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06539337412363397,0.0
0.10899211906071286,0.14222087518749565,0.1959987355527992,0.006805678482648309,0.0,0.2153357796232548,0.2314969518699567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09555898322178089,0.0
0.01747092830478749,0.0024293579466144522,0.003090056170983087,0.16056729372943962,0.0,0.16229633238171337,0.0345745630700506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013326066605075125,0.0
0.20536593573935774,0.12627120958468385,0.05134080792717784,0.09347629936523733,0.0022222222222222222,0.025302610069127138,0.04136323630754402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041490190037286316,3.053076923037039e-05
0.16154976936344703,0.04021742879104515,0.20486531753047077,0.004052688983069984,0.0,0.24312371390827192,0.03713233961296691,0.0,0.0,0.0,0.0,0.0,0.0,0.048145454545454554,0.014066666666666663,0.004572727272727248,0.0006666666666666762,0.029454085442961693,1.231538461500856e-05
0.10899211906071286,0.14222087518749565,0.1959987355527992,0.006805678482648309,0.0,0.2153357796232548,0.2314969518699567,0.0,0.0,0.0,0.0,0.0,0.0,0.05253181818181815,0.0048833333333333446,0.0,0.0,0.09555898322178089,7.307692311105008e-07
0.19466356734240337,0.022239650127395195,0.15772020511232496,0.06649647365612817,0.0,0.1811878707256706,0.10050093384590103,0.0,0.0,0.0,0.0,0.0,0.0,0.0009022727272727334,0.002716666666666659,0.018865909090909037,0.0002166666666666591,0.18197459923514267,4.138461537905866e-06
0.0022167447452769553,0.006947053056538621,0.000999481285812361,0.16920845483844987,0.0,0.060385152208929024,0.04473108262160029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005748327282198115,0.0
0.0007167731452771165,0.00583282505653866,0.0024481492858123097,0.1617680155051166,0.0022222222222222222,0.05541255578035751,0.034541665335886054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008440274710769457,3.758461538438949e-05
0.22122221674158168,0.14567807370050811,0.17055592100812494,0.01093809754679394,0.0,0.006418118193010664,0.037554486205570066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1880702934493568,0.0
