ORCH_1_Dstop(%),ORCH_1_Drestart(%),ORCH_1_Fstop(%),ORCH_1_Frestart(%),PSCS__TAU(%),HUM_1_VEL(%),HUM_2_VEL(%),HUM_1_FW,HUM_1_AGE,HUM_1_STA,HUM_2_FW,HUM_2_AGE,HUM_2_STA,HUM_1_POS_X(%),HUM_1_POS_Y(%),HUM_2_POS_X(%),HUM_2_POS_Y(%),ROB_1_VEL(%),ROB_1_CHG(%)
0.11137635469943916,0.7207351489316581,0.012208823675391074,0.7912645353090024,0.1288888888888889,0.05027245254854122,0.16816078049830654,0.0,0.0,0.0,0.0,0.0,0.0,0.0017772727272727256,0.02125,0.04679090909090912,0.015749999999999983,0.45609015250005425,0.01143869230769239
0.17512413912495503,0.022097629091624427,0.03625033098634304,0.0677941196075743,0.0022222222222222222,0.05411598861006033,0.027259721467771874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027782228073945704,3.758461538438949e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.020149944471780756,0.004327491132391614,0.2787707229990262,0.03189457187501669,0.0022222222222222222,0.08260568370029223,0.017154357416011328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07395273665792368,3.2884615383575395e-05
0.20730479638518062,0.0075339517391828535,0.46124372904529043,0.0671895351661463,0.0,0.14764433704172625,0.0023663585814730935,0.0,0.0,0.0,0.0,0.0,0.0,0.026645454545454535,0.015633333333333325,0.007272727272727273,6.66666666666534e-05,0.08402189203099612,1.2007692307819816e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.011416161596752161,0.37924121441374703,0.0033873226633588747,0.14876866926330165,0.22,0.0015856458108978748,0.40723151267810737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7034696257271664,0.02256686153846186
0.16057667255024732,0.009946438528334055,0.7042232687554224,0.011854716492099755,0.0,0.052456206866878574,0.6249011567805746,0.0,0.0,0.0,0.0,0.0,0.0,0.22692045454545456,0.12276666666666666,0.004090909090909091,0.0001333333333333068,0.006896886213600745,5.169230769242769e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.047073979533320195,0.20477067374132255,0.808735473282602,0.05240803059690934,0.37777777777777777,0.7254882856417081,0.16122841850946393,0.0,0.0,0.0,0.0,0.0,0.0,0.35207727272727274,0.34668333333333334,0.0,0.0,0.10908930177059496,0.03940832307692221
0.011437586956715507,0.05190383298876924,0.008828708701669555,0.011338456175393287,0.0022222222222222222,0.1974510779996907,0.4406528987480965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04998058733579549,1.8792307692194744e-05
0.027139618497579933,0.049860508767586784,0.06585559085501143,0.09685581431568029,0.0,0.590254003457545,0.0007010459332108659,0.0,0.0,0.0,0.0,0.0,0.0,0.05253181818181815,0.0048833333333333446,0.0,0.0,0.08436212554107994,7.423076923738734e-06
0.33967963822729386,0.15260294936212854,0.022594837905166212,0.0014253488602133932,0.0022222222222222222,0.03393870559530957,0.554201440236224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5831670844773633,3.053076923037039e-05
0.047073979533320195,0.20477067374132255,0.808735473282602,0.05240803059690934,0.37777777777777777,0.7254882856417081,0.16122841850946393,0.0,0.0,0.0,0.0,0.0,0.0,0.35207727272727274,0.34668333333333334,0.0,0.0,0.10908930177059496,0.03940832307692221
0.05476113324175351,0.05527979478406895,0.0019283422157045924,0.2693263237874459,0.0,0.026567230702786406,0.3246424874581857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007388636363636413,0.0014000000000000056,0.5537380454997995,1.784615384700862e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.029734007488746883,0.00370211086252521,0.15380885036492004,0.8091209064908966,0.0,0.04413955649371591,0.056521362005512644,0.0,0.0,0.0,0.0,0.0,0.0,0.02232727272727268,0.002183333333333337,0.0,0.0,0.369713120289218,0.0001843999999997855
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.14190887914135644,0.476764222028989,0.3742018749092819,0.020680549798348654,0.29777777777777775,0.048269524635254565,0.23496565253249102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31119937231882266,0.030095915384614997
0.02962657868631844,0.010612975455884488,0.03445560192521661,0.04577792457970038,0.0,0.12918741115585317,0.2695400768468028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01884069230370561,0.0002633769230770281
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0006546291569147656,0.027472907172679584,0.005529006801741435,0.022573915011486752,0.0,0.09645255810366515,0.3659778466928269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003953658029657196,0.00025930000000028673
0.0715468050297389,0.6298224026126453,0.2704489218476661,0.2575873642035813,0.0,0.01219122733930078,0.34789697112446344,0.0,0.0,0.0,0.0,0.0,0.0,0.011147727272727314,0.002666666666666657,0.004572727272727248,0.0006666666666666762,0.19326917141075403,2.1169230769019637e-05
0.11137635469943916,0.7207351489316581,0.012208823675391074,0.7912645353090024,0.1288888888888889,0.05027245254854122,0.16816078049830654,0.0,0.0,0.0,0.0,0.0,0.0,0.0017772727272727256,0.02125,0.04679090909090912,0.015749999999999983,0.45609015250005425,0.011447907692307791
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009770454545454495,0.0014500000000000075,0.0022727272727272726,0.0002166666666666591,0.0,1.2084615384275394e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.018518911864093112,0.15080719912218649,0.5391175967583283,0.1885697229054043,0.31555555555555553,0.03459130878801773,0.5167597497818232,0.0,0.0,0.0,0.0,0.0,0.0,0.11233181818181823,0.016333333333333352,0.0,0.0,0.2202688888060495,0.031421946153846046
0.14725372387411362,0.64508685481139,0.06573447164598215,0.057609398299596944,0.37555555555555553,0.6155019641659113,0.26993992442361037,0.0,0.0,0.0,0.0,0.0,0.0,0.015895454545454556,0.004799999999999993,0.0,0.0,0.11794513298887312,0.03702403076923076
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.011413103377062939,0.026467089135315904,0.09438920144622626,0.15055295670777732,0.0,0.028230965804668325,0.011632381213281409,0.0,0.0,0.0,0.0,0.0,0.0,0.07927045454545455,0.0016166666666666647,0.11273409090909095,0.013483333333333338,0.021460694647600625,8.215384616013698e-06
0.6535429035207155,0.06202148773821392,0.0005326630472413106,0.0016294953891125377,0.0,0.2837678161502004,0.008963046721569664,0.0,0.0,0.0,0.0,0.0,0.0,0.048145454545454554,0.014066666666666663,0.004572727272727248,0.0006666666666666762,0.7441754154512412,1.231538461500856e-05
0.5585108017353602,0.6574189176634017,0.25129872336038134,0.045557330589401916,0.0,0.364783063993609,0.5496171150575888,0.0,0.0,0.0,0.0,0.0,0.0,7.954545454545971e-05,1.666666666665151e-05,0.046968181818181784,0.019599999999999985,0.005829459040402542,1.0530769230307699e-05
0.006688370101716856,0.355243889398969,0.05158698026835106,0.04407271630082901,0.0,0.07192124973812415,0.21711404744142868,0.0,0.0,0.0,0.0,0.0,0.0,0.0061886363636363675,0.0014500000000000075,0.004338636363636294,0.00013333333333335418,0.12632590266599603,1.2738461537563888e-05
0.04830416208660147,0.6041627192522652,0.03876493667768469,0.48148210589579465,0.0,0.37731092922792564,0.1640346639227488,0.0,0.0,0.0,0.0,0.0,0.0,0.02439999999999999,0.01646666666666666,0.018865909090909037,0.0002166666666666591,0.022368032126532406,1.5861538460790397e-05
0.012552141069055268,0.04910813784578405,0.09174128700288367,0.03279252116788274,0.0022222222222222222,0.19439190335371767,0.0018141915143173395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030582700343653967,2.5838461537885068e-05
