,PSCS__TAU,HUM_2_POS_Y,ORCH_1_Dstop,ORCH_1_Frestart,HUM_2_POS_X,HUM_1_POS_X,ROB_1_CHG,HUM_1_POS_Y,PRGS,ORCH_1_Fstop,HUM_1_STA,HUM_1_FW,ORCH_1_Drestart,ROB_1_VEL,HUM_1_VEL,HUM_2_VEL,HUM_1_AGE,HUM_2_AGE,HUM_2_STA,HUM_2_FW
0,0.145123574766426,0.13165799652800522,0.11610873713363709,-0.05193114510096835,0.046022475287957255,-0.03976979485713676,-0.032821603547923406,0.029379244941821862,0.017292883907581987,-0.013658004129952871,0.003794162502263348,-0.0035315584406252778,-0.003363690814031575,0.0015789385637364481,-0.0006776666634370278,-0.0006398560625377013,0.0,0.0,0.0,0.0
1,-0.13140627140148492,-0.13195470083104013,-0.058487733676172264,0.025205920034268876,-0.04007136834587668,0.04319352390464143,0.01521809103737757,-0.035469169625090106,-0.014706301688659768,0.006208707833479673,-0.0031182964968358173,0.003124359088064634,-0.005213210557588174,0.0027684547420153507,0.0011929143077213302,-0.0037745517591164543,0.0,0.0,0.0,0.0
2,-0.13041939251682821,-0.12730338026466942,-0.05756368948128097,0.03179571428473467,-0.039455983127101815,0.04266184642575876,0.017705636323340233,-0.030242199572496794,-0.016095952233383504,0.007442870712705976,0.0006312403709958858,-0.003798610319955233,0.002625685673493458,-0.0013282862186118063,0.003484839332000002,0.0027192597922287456,0.0,0.0,0.0,0.0
