,PSCS__TAU,HUM_2_POS_Y,ORCH_1_Dstop,ORCH_1_Frestart,HUM_2_POS_X,HUM_1_POS_X,HUM_1_POS_Y,ROB_1_CHG,PRGS,ORCH_1_Fstop,HUM_2_VEL,ORCH_1_Drestart,HUM_1_VEL,ROB_1_VEL,HUM_1_FW,HUM_1_STA,HUM_2_FW,HUM_2_AGE,HUM_2_STA,HUM_1_AGE
0,0.13946896896985625,0.1371043643152916,0.11977221594997688,-0.04755943612644975,0.044987532108274976,-0.04010923041498865,0.03489733233072317,-0.033119876071764316,0.014132182094039328,-0.009643271934307914,-0.0033199508756759596,0.00252431133409895,-0.002297461734515008,-0.0013989512572373218,-0.0012718116924136423,0.0009234237082050721,0.0,0.0,0.0,0.0
1,-0.12941760396663582,-0.13367943352349845,-0.060479583423337126,0.024601710309943875,-0.04707813818415703,0.047495207376935356,-0.03054792026048556,0.015344085017282962,-0.018470996310624443,0.010724982979908839,0.00361171582302519,-0.0025978175391018843,0.0008788979362559222,-0.005440967467093713,-0.0005473995524636843,0.0012043427260508403,0.0,0.0,0.0,0.0
2,-0.12776837893832008,-0.1328833142600953,-0.05515172678739867,0.02898052487276858,-0.04343722162734649,0.04570644037390844,-0.03256635512057183,0.019123968920767523,-0.018396898850024202,-0.0006021586930121275,0.0030333023266472976,-0.00253544620020523,-0.004089947563372529,-0.0029117403723008923,-0.00162359248050573,0.0039765568280237485,0.0,0.0,0.0,0.0
