,PSCS__TAU,HUM_2_POS_Y,ORCH_1_Dstop,ORCH_1_Frestart,HUM_2_POS_X,HUM_1_POS_X,HUM_1_POS_Y,ROB_1_CHG,PRGS,ORCH_1_Fstop,HUM_1_VEL,HUM_1_STA,HUM_1_FW,ORCH_1_Drestart,HUM_2_VEL,ROB_1_VEL,HUM_1_AGE,HUM_2_FW,HUM_2_AGE,HUM_2_STA
0,0.14478149321940503,0.1393182902041657,0.11764754477046867,-0.049448091487272826,0.041239270653814594,-0.03841614747332044,0.033573012857523093,-0.03232298099139556,0.01648249790095158,-0.009948077997038524,-0.003006297514509411,0.0028098274213112576,0.0016636177438974964,-0.0010275104750804354,0.0008987606585478149,0.000578015265319513,0.0,0.0,0.0,0.0
1,-0.1267672390107631,-0.12923247744330318,-0.0564598167194967,0.02271220075729037,-0.04526632857741804,0.04632157337578151,-0.029661180191500786,0.021096055655309837,-0.01492141478030318,0.0025207756175017614,0.0005641763098726962,-0.0002866845123385933,-0.0020715265935165607,0.0029171338734308196,-0.0016411899338406293,-0.001672155466164771,0.0,0.0,0.0,0.0
2,-0.12981911356234205,-0.12931468496361037,-0.054012788722361434,0.02938364571807217,-0.042164258656856815,0.045257269196764746,-0.030878311760503156,0.01832696347254525,-0.014480165158901676,0.0013748946717387165,0.004107014957130094,-0.0018450764638970462,0.004166510418910634,0.003930673361390154,-0.0035703644398439646,0.002554025494100707,0.0,0.0,0.0,0.0
