PRGS,ORCH_1_Dstop,ORCH_1_Drestart,ORCH_1_Fstop,ORCH_1_Frestart,PSCS__TAU,HUM_1_VEL,HUM_2_VEL,HUM_1_FW,HUM_1_AGE,HUM_1_STA,HUM_2_FW,HUM_2_AGE,HUM_2_STA,HUM_1_POS_X,HUM_1_POS_Y,HUM_2_POS_X,HUM_2_POS_Y,ROB_1_VEL,ROB_1_CHG,SCS
0.0,5.096729129395375,3.49261438108609,0.5212769666652739,0.3577145081157281,415.0,39.468142111216906,45.62964920904365,1.0,1.0,0.0,0.0,1.0,0.0,3123.19,226.18,3147.96,466.79,67.85151037124878,11.99581296,0.2465407219999998
0.0,5.022378465687585,2.422763295892848,0.5378699440468658,0.3810702125940077,414.0,33.38016981513341,44.859582827817874,1.0,1.0,0.0,0.0,1.0,0.0,3123.19,226.18,3147.96,466.79,56.84205530966753,11.99578242,0.25943959999999977
0.0,5.013385492026295,2.410699336486841,0.7846718279212225,0.3890685466421958,232.0,57.62134001956768,33.21390231209632,1.0,0.0,2.0,2.0,1.0,2.0,314.92,157.46,2292.61,482.03,33.34777126339773,11.31399812,0.16616875400000017
0.0,5.054376867204823,3.992316952927048,0.5081737484541644,0.3749530277826784,500.0,33.52496420520194,30.24728108004776,1.0,0.0,0.0,0.0,0.0,2.0,2395.67,515.35,2973.66,264.56,83.66211594243649,11.67048699,0.23627299916666647
0.0,6.66497161549066,2.136032348440958,0.740067744423307,0.3689707777827292,502.0,45.15777506606131,83.98832042665433,2.0,1.0,1.0,0.0,0.0,2.0,3400.55,234.86,1633.8,357.55,72.62928453927857,12.35844417,0.3250799131785715
4.0,5.03927010185941,3.932674938699292,0.6594672517750637,0.3766550763719663,138.0,77.22147671437104,91.4599217892954,2.0,1.0,0.0,0.0,1.0,1.0,1161.81,171.92,2851.42,193.68,75.37937743195472,12.2400855,0.17303487950000013
5.0,6.594093856309183,3.678594082337783,0.7017344833519321,0.2781576223635563,212.0,38.09624960568392,67.76869582214971,2.0,1.0,0.0,0.0,1.0,1.0,3005.24,281.77,2931.67,196.75,87.28187190496057,11.48400739,0.6092314854999996
5.0,5.966301771672253,3.018473506591441,0.7263742251447766,0.3019423712984758,92.0,74.21685684716613,59.762193860704805,2.0,1.0,0.0,2.0,1.0,0.0,2903.45,195.18,2881.35,197.22,63.42703519749424,11.49924606,0.10518785900000006
0.0,6.371628435462641,3.80296565879338,0.6756998607258963,0.3099275080062794,511.0,34.220829511696465,36.69263696949406,2.0,1.0,1.0,0.0,0.0,0.0,3035.95,476.62,3222.69,767.67,70.3475875681508,11.94577046,0.1858130398333333
4.0,5.112786888106394,2.080089038336927,0.6566590607236706,0.3682740334551575,1.0,99.5958828349348,89.7850462083231,0.0,1.0,1.0,1.0,0.0,2.0,4561.95,81.82,2896.08,198.18,74.5942279366853,11.47055917,0.13402943400000022
