PRGS,ORCH_1_Dstop,ORCH_1_Drestart,ORCH_1_Fstop,ORCH_1_Frestart,PSCS__TAU,HUM_1_VEL,HUM_2_VEL,HUM_1_FW,HUM_1_AGE,HUM_1_STA,HUM_2_FW,HUM_2_AGE,HUM_2_STA,HUM_1_POS_X,HUM_1_POS_Y,HUM_2_POS_X,HUM_2_POS_Y,ROB_1_VEL,ROB_1_CHG,SCS,FTG
4.0,5.1761594273027125,2.7869774669881,0.6999344827930921,0.3924806620963491,92.0,77.77963265259521,35.24881593750041,2.0,1.0,0.0,2.0,1.0,0.0,2364.23,185.38,2862.26,197.3,53.27771890649884,11.49926802,0.8994158975000015,0.019984
0.0,6.66497161549066,2.136032348440958,0.740067744423307,0.3689707777827292,502.0,45.15777506606131,83.98832042665433,2.0,1.0,1.0,0.0,0.0,2.0,3400.55,234.86,1633.8,357.55,72.62928453927857,12.35844417,0.8304880800452387,0.1378229488095237
0.0,6.435293322406793,2.532949308162619,0.7391862623315801,0.3042349247267841,507.0,57.64895203586253,67.36299678862439,1.0,1.0,1.0,1.0,0.0,1.0,3013.23,370.06,4338.47,298.47,78.60801104094216,11.57685844,0.4690287419809519,0.0374625166666666
0.0,5.001359984913168,3.8539293800931502,0.7996851443916069,0.3553964647062497,123.0,38.73996041773052,39.03674646779341,2.0,0.0,0.0,1.0,1.0,0.0,267.3,157.62,4377.75,457.08,58.02209782008826,11.7628985,0.3527838851833328,0.0050389999999999
1.0,5.00553544419619,2.876223622580097,0.5393950465819248,0.3849363133420922,270.0,35.99791776145142,96.74855320345874,2.0,0.0,1.0,2.0,1.0,2.0,537.9,195.31,1172.11,759.79,84.29773906186857,12.32227979,0.6688142214999998,0.3843981666666668
0.0,7.21203428512588,4.451118685164883,0.6775790837769091,0.3445854237608178,497.0,30.307603906649494,32.194602548988016,0.0,0.0,0.0,1.0,1.0,1.0,4368.95,701.34,2229.06,294.91,82.3931424364368,12.31845513,0.5145243323349996,0.0311353238095238
2.0,6.888532347165302,3.991834405451463,0.5142312289909833,0.3899263733778396,1.0,73.1315124541908,83.78474104432627,1.0,1.0,0.0,0.0,1.0,2.0,647.35,191.87,2970.5,198.32,71.94107144834311,11.15940283,0.4382016723699996,0.2129114999999997
0.0,5.019924721135312,4.408313952187751,0.5496267076970319,0.2492794157233455,351.0,33.98657384100275,37.43120489633301,2.0,1.0,0.0,1.0,1.0,0.0,2970.74,312.58,403.78,753.84,78.12348800439293,11.10490137,0.5098576173952375,0.0098410833333333
0.0,5.194379298351664,3.871442507173594,0.7855888371054923,0.3818617480150071,331.0,32.57698856822098,37.30340016482408,0.0,0.0,0.0,1.0,1.0,1.0,367.53,177.39,2229.06,294.91,57.74842538564331,12.26842167,0.7324386436833334,0.0046291666666666
0.0,5.014851522198776,3.958709195344565,0.7226333774032239,0.3814155690869529,123.0,44.14567663277017,73.52512676670123,2.0,0.0,0.0,1.0,1.0,0.0,267.3,157.62,4377.75,457.08,98.47965272697532,11.76289693,0.4752080053333328,0.003578
0.0,5.176332958485451,3.972531774503569,0.5198000518166187,0.3385699352817298,465.0,96.48842503845113,40.088264560344015,2.0,0.0,0.0,1.0,0.0,0.0,1803.78,378.72,2999.74,645.48,79.50306785834569,12.20063445,0.6267749392619044,0.0116806833333333
0.0,6.451520637248419,4.0016481758962525,0.5521924345639859,0.3834579671078356,323.0,31.633309877570365,34.24522419745902,0.0,0.0,0.0,1.0,1.0,1.0,2233.51,464.92,2434.94,304.36,86.39349533892234,12.29929284,0.5089688793999994,0.0234921583333333
0.0,5.094385988113732,2.1570470688349763,0.7802723765887765,0.3799272826331503,337.0,65.4747944603637,65.14418400546096,1.0,1.0,1.0,1.0,0.0,1.0,325.88,158.79,4338.47,298.47,71.70633952891649,11.525585,0.6499783628566663,0.0315591749999999
0.0,6.584159877430606,2.048318696065996,0.5399653902317725,0.2041260231175857,458.0,97.33876166662716,42.06273253888654,1.0,1.0,1.0,1.0,1.0,2.0,467.87,725.87,475.07,774.66,77.46480935423017,11.65778182,0.4602342815174997,0.048894225
0.0,6.89136021348395,4.023258614725415,0.7841757494123239,0.3808761606277503,355.0,99.14386081279083,38.35672679714339,1.0,1.0,1.0,1.0,1.0,1.0,751.28,209.26,618.66,271.69,78.60604111645354,12.23048952,0.4842784969999996,0.0598002238095237
0.0,7.372008967045543,3.52688802228234,0.5704575856082631,0.2050577086003082,583.0,96.99377353214264,63.65424954032977,2.0,1.0,1.0,2.0,1.0,0.0,110.69,488.87,519.32,262.95,81.5977368014479,11.10892004,0.5115576915833329,0.00817425
3.0,5.86937114607779,3.47059208991185,0.7083209045810364,0.3346437653190304,335.0,85.31709407981991,94.64534533277724,2.0,1.0,1.0,0.0,0.0,2.0,487.53,171.67,2889.94,193.49,78.98780852111462,12.30781347,0.9255512250000012,0.0687768333333332
0.0,7.330979694087867,2.0839381797496985,0.744139126980138,0.1103063662132569,470.0,39.52022700743634,39.88800309095004,0.0,1.0,2.0,2.0,0.0,0.0,1732.13,371.8,322.29,266.87,96.93675161478107,12.27882619,0.3344017576957616,0.2824675166666666
0.0,5.071046267781634,3.78294510102204,0.7730517292890837,0.3692233127700636,339.0,45.274693460791184,39.06322564141281,0.0,1.0,0.0,0.0,0.0,0.0,331.56,160.89,2208.45,330.22,71.24464332151787,11.4036895,0.7519492424283336,0.0035641666666666
0.0,6.499012895976291,2.367632774947793,0.6880590777758215,0.2808462032061342,628.0,30.989488482608536,57.79269582438146,2.0,1.0,1.0,0.0,0.0,1.0,2775.41,236.2,2190.72,647.18,78.16006939068988,11.23035416,0.7468107607407939,0.0145853166666666
0.0,5.121490603269818,3.5657864629296103,0.78880852856247,0.3656843423703622,404.0,59.87274690558012,31.73964851822417,0.0,1.0,2.0,0.0,0.0,1.0,179.28,621.78,2626.14,228.42,33.40910456860813,11.09930454,0.5818587130761897,0.0602192499999999
0.0,6.337320814736722,2.151581382864729,0.7880356653861372,0.3998849995288877,275.0,39.1603607931393,61.81291979013864,2.0,1.0,1.0,0.0,1.0,0.0,1549.93,226.38,3014.82,769.25,78.46755127988436,11.26937099,0.5061325777566661,0.0435916749999999
0.0,5.008299096139473,4.005694295259694,0.5372987608911589,0.3961386209979187,414.0,57.54418346151451,95.64004618130166,2.0,1.0,0.0,0.0,1.0,1.0,3522.42,761.63,2418.01,668.18,82.52282790508619,12.32254217,0.925055758666668,0.0286814023809523
0.0,6.300906596802615,3.773552696120917,0.5543879387436416,0.3889979347654076,211.0,37.18967365735715,65.14364831055808,0.0,0.0,1.0,1.0,1.0,1.0,3092.65,564.46,4010.89,767.06,80.53078681056975,11.22179293,0.4006560221399995,0.1411807833333332
0.0,5.006224640164658,3.933238067889329,0.7949396038443209,0.3731306962106951,167.0,40.00969109979867,44.837413372465065,1.0,1.0,2.0,1.0,1.0,0.0,1153.18,179.67,3108.03,421.63,84.91357258309377,11.80522533,0.5383767421833328,0.3413940166666665
0.0,5.050145866564081,4.494057815592884,0.5469508841086714,0.3913899495521011,427.0,98.59536111137754,30.201020740942617,1.0,1.0,2.0,2.0,0.0,0.0,1867.55,234.08,2356.35,560.55,37.52962485804304,11.92814216,0.5430262013523803,0.3966917238095238
5.0,5.861812990610694,3.845068991672139,0.5141625014911004,0.1870278144045364,181.0,74.86564004577245,44.11952872334752,1.0,0.0,0.0,1.0,1.0,1.0,2964.44,197.78,2878.99,197.35,39.355987441506265,11.46465434,0.997879865,0.0021383333333333
0.0,5.043402459028352,2.1049467885079447,0.7855216757536547,0.3800568421639788,100.0,97.0695036380264,31.97240724142153,0.0,0.0,1.0,1.0,0.0,0.0,327.0,161.77,4200.11,792.34,40.46346196815773,11.63123172,0.3633744893333328,0.0252305
0.0,5.002015335431762,3.5305380634610297,0.5200650630152394,0.2286179474983909,558.0,39.82708570166636,95.50532870421266,2.0,0.0,0.0,2.0,1.0,0.0,3138.2,228.91,1217.09,746.95,77.75898661696152,12.25219469,0.6276068144999997,0.0142675833333333
0.0,5.051885837640102,4.00158252981216,0.5231628435092728,0.3652701548900861,692.0,33.83419729404737,46.838985721027335,1.0,0.0,0.0,0.0,0.0,0.0,3018.71,490.02,3028.9,755.84,82.39260868314763,11.46313892,0.58452760886746,0.012296019047619
5.0,5.937519702348218,3.0044478120312608,0.6787996206658398,0.2020417035447945,1.0,35.92649542637216,47.79521336910303,2.0,1.0,0.0,2.0,0.0,0.0,2903.14,195.52,2857.59,200.51,84.68912882552466,11.50953528,1.0,0.0
0.0,6.8304204581677,2.234135481709239,0.7835013551867296,0.3702310118958327,357.0,50.60398614361971,30.282027436288605,0.0,0.0,2.0,0.0,1.0,2.0,1360.47,168.56,1329.62,782.03,97.9804073572631,11.26323948,0.3388913921113332,0.213403075
