PRGS,ORCH_1_Dstop,ORCH_1_Drestart,ORCH_1_Fstop,ORCH_1_Frestart,PSCS__TAU,HUM_1_VEL,HUM_2_VEL,HUM_1_FW,HUM_1_AGE,HUM_1_STA,HUM_2_FW,HUM_2_AGE,HUM_2_STA,HUM_1_POS_X,HUM_1_POS_Y,HUM_2_POS_X,HUM_2_POS_Y,ROB_1_VEL,ROB_1_CHG,SCS,FTG
0,5.004223991854162,3.8003029716861207,0.6569942453986776,0.3906172567343803,495,47.823128774072245,96.03870672237198,2.0,1.0,2.0,2.0,1.0,1.0,801.43,728.17,364.2,741.87,70.85247691838788,11.737473894870332,0.6962666666666668,0.11367062500000001
0,5.004223991854162,3.8003029716861207,0.6569942453986776,0.3906172567343803,489,47.823128774072245,96.03870672237198,2.0,1.0,2.0,2.0,1.0,1.0,801.43,728.17,364.2,741.87,70.85247691838788,11.76937993019929,0.6962666666666668,0.11367062500000001
0,5.05101218310588,3.7490309647476208,0.7084039098428832,0.3635126286297564,504,46.64601626020003,98.97922426559883,2.0,1.0,2.0,2.0,1.0,1.0,801.43,728.17,364.2,741.87,35.49262303008808,11.786034672246045,0.6671666666666668,0.11492600000000001
0,5.05101218310588,3.7490309647476208,0.7084039098428832,0.3635126286297564,506,46.64601626020003,98.97922426559883,2.0,1.0,2.0,2.0,1.0,1.0,801.43,728.17,364.2,741.87,35.49262303008808,11.785803023753472,0.6671666666666668,0.11492600000000001
0,5.023905998662963,3.951054831598392,0.6470080738416147,0.36990285219104874,494,49.439317305942,31.14543354060286,2.0,1.0,2.0,2.0,1.0,1.0,801.43,728.17,364.2,741.87,71.52906250615698,11.77454763236716,0.6852666666666667,0.11636812499999999
0,5.004223991854162,3.8003029716861207,0.6569942453986776,0.3906172567343803,503,47.823128774072245,96.03870672237198,2.0,1.0,2.0,2.0,1.0,1.0,801.43,728.17,364.2,741.87,70.85247691838788,11.768734306676246,0.6962666666666668,0.11367062500000001
0,5.004223991854162,3.8003029716861207,0.6569942453986776,0.3906172567343803,486,47.823128774072245,96.03870672237198,2.0,1.0,2.0,2.0,1.0,1.0,801.43,728.17,364.2,741.87,70.85247691838788,11.763884609329477,0.6962666666666668,0.11367062500000001
0,7.325649146265926,2.8109404431436325,0.5651840593967983,0.36674777653498086,500,45.275171010308554,97.75897700823671,2.0,1.0,2.0,2.0,1.0,1.0,801.43,728.17,364.2,741.87,70.79109510218858,11.795929731157846,0.3086,0.008081
0,5.004223991854162,3.8003029716861207,0.6569942453986776,0.3906172567343803,496,47.823128774072245,96.03870672237198,2.0,1.0,2.0,2.0,1.0,1.0,801.43,728.17,364.2,741.87,70.85247691838788,11.75236403634912,0.6962666666666668,0.11367062500000001
0,5.004223991854162,3.8003029716861207,0.6569942453986776,0.3906172567343803,497,47.823128774072245,96.03870672237198,2.0,1.0,2.0,2.0,1.0,1.0,801.43,728.17,364.2,741.87,70.85247691838788,11.757339034663465,0.6962666666666668,0.11367062500000001
0,5.000361323345225,4.002276213334455,0.6746673176828032,0.14208866572934892,504,47.5073702800859,96.11379225947589,2.0,1.0,2.0,2.0,1.0,1.0,801.43,728.17,364.2,741.87,70.9485486516906,11.770918013081165,0.5579500000000001,0.107539875
0,5.000361323345225,4.002276213334455,0.6746673176828032,0.14208866572934892,506,47.5073702800859,96.11379225947589,2.0,1.0,2.0,2.0,1.0,1.0,801.43,728.17,364.2,741.87,70.9485486516906,11.766838551537097,0.5579500000000001,0.107539875
0,5.023905998662963,3.951054831598392,0.6470080738416147,0.36990285219104874,488,49.439317305942,31.14543354060286,2.0,1.0,2.0,2.0,1.0,1.0,801.43,728.17,364.2,741.87,71.52906250615698,11.777346244597434,0.6852666666666667,0.11636812499999999
0,7.325649146265926,2.8109404431436325,0.5651840593967983,0.36674777653498086,493,45.275171010308554,97.75897700823671,2.0,1.0,2.0,2.0,1.0,1.0,801.43,728.17,364.2,741.87,70.79109510218858,11.783874531974092,0.3086,0.008081
0,5.004223991854162,3.8003029716861207,0.6569942453986776,0.3906172567343803,500,47.823128774072245,96.03870672237198,2.0,1.0,2.0,2.0,1.0,1.0,801.43,728.17,364.2,741.87,70.85247691838788,11.745379438624918,0.6962666666666668,0.11367062500000001
0,5.023905998662963,3.951054831598392,0.6470080738416147,0.36990285219104874,484,49.439317305942,31.14543354060286,2.0,1.0,2.0,2.0,1.0,1.0,801.43,728.17,364.2,741.87,71.52906250615698,11.774399134726385,0.6852666666666667,0.11636812499999999
0,7.325649146265926,2.8109404431436325,0.5651840593967983,0.36674777653498086,494,45.275171010308554,97.75897700823671,2.0,1.0,2.0,2.0,1.0,1.0,801.43,728.17,364.2,741.87,70.79109510218858,11.77863242283139,0.3086,0.008081
0,5.004223991854162,3.8003029716861207,0.6569942453986776,0.3906172567343803,502,47.823128774072245,96.03870672237198,2.0,1.0,2.0,2.0,1.0,1.0,801.43,728.17,364.2,741.87,70.85247691838788,11.751220841406026,0.6962666666666668,0.11367062500000001
0,7.325649146265926,2.8109404431436325,0.5651840593967983,0.36674777653498086,489,45.275171010308554,97.75897700823671,2.0,1.0,2.0,2.0,1.0,1.0,801.43,728.17,364.2,741.87,70.79109510218858,11.793845889704437,0.3086,0.008081
0,5.004223991854162,3.8003029716861207,0.6569942453986776,0.3906172567343803,498,47.823128774072245,96.03870672237198,2.0,1.0,2.0,2.0,1.0,1.0,801.43,728.17,364.2,741.87,70.85247691838788,11.755962093028499,0.6962666666666668,0.11367062500000001
