PRGS,ORCH_1_Dstop,ORCH_1_Drestart,ORCH_1_Fstop,ORCH_1_Frestart,PSCS__TAU,HUM_1_VEL,HUM_2_VEL,HUM_1_FW,HUM_1_AGE,HUM_1_STA,HUM_2_FW,HUM_2_AGE,HUM_2_STA,HUM_1_POS_X,HUM_1_POS_Y,HUM_2_POS_X,HUM_2_POS_Y,ROB_1_VEL,ROB_1_CHG,SCS,FTG
0.0,5.737064588956785,2.0659370883961943,0.7177851194286115,0.36494653346223815,518.0,40.75537699755997,47.04612275090637,1.0,1.0,0.0,2.0,0.0,1.0,3669.82,251.12,3541.71,676.44,81.43403035466108,11.68937762,0.5875695238095235,0.02144501666666666
3.0,5.009759427982379,3.77174391167628,0.6254988022588269,0.3655451724848888,353.0,34.275409473995275,54.79994222327158,2.0,0.0,1.0,0.0,1.0,1.0,611.19,195.22,2910.19,194.33,67.84369661535769,11.46636814,0.5401409523809524,0.059279776190476155
0.0,5.035439012240877,4.197952413303406,0.733085671333117,0.2315215514318508,181.0,30.998361803694177,36.58625656361171,1.0,0.0,0.0,1.0,1.0,1.0,347.86,173.84,77.26,630.9,93.86875695242753,11.464643,0.4094866666666668,0.005101500000000002
0.0,5.016871671152922,2.0503395335481276,0.7819876811098616,0.3842958879951584,199.0,40.56921621684436,66.48686471170154,0.0,0.0,0.0,1.0,1.0,1.0,3059.04,338.15,2547.95,572.69,97.47342968572201,11.11414929,0.477690476190476,0.0037188333333333327
0.0,5.01508860371703,2.0260110056182374,0.7821521921275213,0.29949963147450254,133.0,99.61427763821622,53.43608471133324,2.0,1.0,1.0,0.0,1.0,2.0,394.74,767.75,1983.4,299.33,89.2254542794251,11.79336932,0.5133709523809522,0.014551017857142854
3.0,5.0359472834631305,4.364023266188241,0.7259305502477372,0.35891216413475097,98.0,31.58671151652199,41.472423276891284,2.0,0.0,0.0,2.0,1.0,2.0,501.1,181.25,2878.83,195.5,63.47509283186698,12.31123208,0.6268400000000002,0.007574374999999999
1.0,5.022130493344102,4.217478202354162,0.5297489738855999,0.38501673329555003,125.0,37.162766010187205,66.57750738761167,2.0,1.0,1.0,2.0,0.0,1.0,378.98,174.24,2432.66,613.06,92.94059953014884,12.30137526,0.5515214285714287,0.3053695000000003
1.0,5.011447178585895,3.9965043687583295,0.5876266059124403,0.2545876788809701,310.0,90.7570950342029,52.935321994361914,2.0,0.0,0.0,1.0,0.0,0.0,363.25,161.1,2742.97,198.59,71.5436985737646,12.15362665,0.5473204761904761,0.03510400000000003
0.0,5.470190425809301,2.059665309301869,0.7977563052909936,0.3017332303859659,265.0,99.963375821282,70.22898580270771,2.0,1.0,1.0,0.0,1.0,2.0,394.74,767.75,1983.4,299.33,81.14729306861382,11.83249701,0.32663738095238104,0.008336375000000002
0.0,5.008495003798005,2.0446925025359883,0.5095919446073351,0.1493924499182585,414.0,33.32259765255381,50.163786471034015,1.0,1.0,0.0,0.0,1.0,0.0,3123.19,226.18,3147.96,466.79,85.36371198282704,11.99578242,0.6538333333333333,0.014505066666666663
0.0,5.032232188671093,3.9718321982537037,0.6779815891350771,0.2227130937366918,690.0,95.47097245436673,55.30693502580921,2.0,0.0,1.0,1.0,0.0,0.0,1466.4,709.97,2587.67,305.43,82.00175681050126,11.74909577,0.5791949999999998,0.08918621111111115
3.0,5.034810147655812,3.337177746305102,0.794010396767581,0.3329890874357662,115.0,96.55629853072365,35.469083050011896,2.0,1.0,1.0,2.0,1.0,0.0,400.0,200.0,2882.69,209.97,37.37695887439868,11.12850168,0.4459350000000001,0.03920005952380952
2.0,6.085079106957097,4.237326706109826,0.5315244578252313,0.22718789405851403,155.0,65.76162645542358,42.40447289689244,2.0,0.0,0.0,1.0,0.0,0.0,363.25,161.1,1400.0,200.0,97.69774796853932,12.10806626,0.47908166666666674,0.019847500000000007
0.0,7.260205587006251,3.2174138562765564,0.7130130719294197,0.2233031747956786,210.0,41.94871668592721,58.55326520825119,2.0,1.0,1.0,0.0,0.0,1.0,2775.41,236.2,2190.72,647.18,72.1742431416144,11.10645673,0.018725000000000002,0.00013299999999999998
0.0,5.034840651292913,4.490309150872468,0.765378262507768,0.3801261083379839,167.0,34.39636079782948,32.54319759091777,1.0,1.0,2.0,1.0,1.0,0.0,1125.36,176.85,3108.03,421.63,97.29195367164942,11.80522631,0.593602380952381,0.32752251666666643
0.0,5.9412696942148,4.001805989912483,0.51605680997007,0.34281498920649245,545.0,41.97106053733467,65.13773775971985,1.0,0.0,0.0,2.0,0.0,0.0,1808.47,343.5,2436.27,221.71,95.33325876416515,12.28424881,0.5598725,0.011144554761904766
3.0,5.034267042624576,3.929668747522681,0.7488892746584183,0.14652793191121988,131.0,97.9391158558181,44.18911590532229,0.0,1.0,0.0,2.0,1.0,1.0,428.36,173.65,2920.11,196.01,98.41294687634922,11.42916953,0.44792166666666666,0.003800500000000001
0.0,5.0287795621603495,4.155417310364003,0.5008996381337182,0.32865089425689464,465.0,98.4142858795446,40.701140462101534,2.0,0.0,0.0,1.0,0.0,0.0,1803.78,378.72,2999.74,645.48,92.94578498345064,12.20063445,0.7398316666666668,0.01174308333333334
0.0,5.015453034855692,2.0481255397385505,0.693191397396453,0.3055942975035196,434.0,96.32936590358379,40.88649171990714,0.0,0.0,2.0,1.0,1.0,1.0,1913.61,326.97,825.52,691.49,98.63078797774989,11.44520403,0.7111249999999998,0.24174802857142855
1.0,6.349974784070562,3.4339668509541976,0.5067613032989632,0.38173085336211354,135.0,71.23654892552409,40.36957963716587,2.0,0.0,1.0,2.0,1.0,2.0,537.9,195.31,1371.8,217.54,70.33252624521538,12.28256139,0.13368511904761904,0.20113725
0.0,5.01265742118198,3.5648974302595287,0.759915384318727,0.2506980542257782,123.0,48.79554623745653,50.5461088901574,2.0,0.0,0.0,1.0,1.0,0.0,267.3,157.62,4377.75,457.08,67.40776546562904,11.76289693,0.41593833333333335,0.002685500000000001
0.0,6.850074188117217,2.004464727633053,0.7992734827448492,0.10759743852523664,606.0,93.6227498744557,45.93005943062213,0.0,1.0,2.0,0.0,0.0,1.0,179.28,621.78,2626.14,228.42,98.7700127991283,11.16019251,0.4150783333333333,0.0262505
3.0,5.006336159168272,3.8944238808940272,0.748733106181649,0.3436227467068711,131.0,58.58542204794869,41.18504840169954,0.0,1.0,0.0,2.0,1.0,1.0,428.36,173.65,2898.12,195.96,97.57262917299033,11.42917152,0.48403714285714294,0.0037560000000000015
0.0,5.530940931905786,3.9228815862582396,0.7471052954222477,0.14710932916113306,219.0,30.95993378414491,42.525660058686775,0.0,0.0,0.0,0.0,1.0,2.0,206.72,194.35,1495.42,387.52,97.68112761978246,12.10530374,0.18956142857142858,0.005571833333333335
5.0,5.869414649363766,3.863562154787131,0.5436921866614346,0.3287087495260625,1.0,73.03226939761639,82.5659703819136,2.0,1.0,0.0,2.0,1.0,0.0,2876.22,194.31,2862.26,197.3,84.42116099378842,11.47224932,0.903975,8.800000000000001e-05
0.0,5.034878572009883,4.254766559334238,0.7063539015528227,0.3846675162131256,1.0,97.12433693662692,31.9465324319102,0.0,0.0,0.0,0.0,0.0,2.0,3009.75,615.6,947.86,795.78,97.93521218261358,11.48764389,0.5261557142857144,0.008018458333333334
0.0,5.1502764308498925,2.0395531071163906,0.7769704615480635,0.33990747026026,210.0,98.91833787060861,33.66584789984721,1.0,0.0,2.0,1.0,1.0,0.0,272.51,136.17,2652.23,681.42,39.16326912756493,11.39069121,0.21334595238095236,0.17945891666666672
2.0,5.03744832097704,4.1109172888157754,0.5941381509169731,0.25217167765102555,183.0,70.38730292143023,41.2790743634862,2.0,1.0,0.0,2.0,1.0,0.0,795.97,198.31,2563.44,189.78,83.84240183791184,11.52654641,0.58611,0.01660466666666665
0.0,5.035439012240877,4.197952413303406,0.733085671333117,0.2315215514318508,181.0,30.998361803694177,36.58625656361171,1.0,0.0,0.0,1.0,1.0,1.0,347.83,173.9,77.26,630.9,93.86875695242753,11.46465402,0.4094866666666668,0.005101500000000002
0.0,5.066407379703158,3.7138492178616325,0.7520701120931682,0.13634740990922475,169.0,31.25257023009607,47.731137326274194,0.0,1.0,0.0,0.0,0.0,0.0,331.56,160.89,2208.45,330.22,87.22857076645747,11.35344167,0.09455428571428572,0.003136499999999999
2.0,7.214408680160198,4.2659960073870025,0.5972457095080825,0.3900280952454658,193.0,38.85567426152561,34.970719033145606,1.0,0.0,2.0,2.0,1.0,0.0,294.08,150.42,2864.51,194.29,77.09240373291013,11.44156336,0.26539083333333335,0.02081900000000003
1.0,7.4433940112777615,2.4480358260095723,0.5756196024166709,0.3917955586866366,270.0,36.138758256077764,71.94328369587924,2.0,0.0,1.0,2.0,1.0,2.0,537.9,195.31,1172.11,759.79,99.51304455500603,12.32227979,0.3008052380952381,0.3806451666666668
0.0,6.89503193085047,2.013247982709739,0.5979522442957977,0.17505825356437293,691.0,91.89672346261827,65.7192502485752,2.0,0.0,1.0,1.0,0.0,0.0,1466.4,709.97,2587.67,305.43,74.62307885762235,11.74914463,0.39055333333333336,0.07055846666666665
1.0,6.314163179427342,4.116412306844921,0.5806287563310325,0.2436742514155775,310.0,46.888724433370484,51.207783965417185,2.0,0.0,0.0,1.0,0.0,0.0,363.25,161.1,2891.72,235.12,71.3499053856342,12.15363125,0.4217250000000001,0.02905800000000001
0.0,5.00999647571844,3.5429277236425647,0.7486942698650536,0.1472380509759683,246.0,31.082257168076143,38.400803131730996,2.0,0.0,0.0,1.0,1.0,0.0,267.3,157.62,4377.75,457.08,94.54473883473348,11.79969421,0.4157488095238096,0.005803166666666665
0.0,6.632139168272731,3.5472704237061543,0.7492670091688023,0.15547802339288186,159.0,34.72356177781358,45.17460815302496,1.0,1.0,0.0,0.0,1.0,2.0,329.13,164.44,4048.1,687.35,64.34056008648537,11.20476036,0.01749261904761905,0.0033870000000000016
0.0,5.003468752974656,4.0211446363670715,0.6886507047584558,0.3489357268302772,499.0,39.93948421410185,38.68065542202074,1.0,0.0,0.0,0.0,0.0,2.0,2395.67,515.35,2973.66,264.56,99.17465432169772,11.67045035,0.8050400000000001,0.010498391666666667
3.0,5.037613122616627,4.437872562032813,0.7376672168897983,0.3437368481555602,115.0,93.3708109467809,67.59891438113145,2.0,1.0,1.0,2.0,1.0,0.0,676.97,190.41,2882.69,209.97,47.47641449708365,11.12849979,0.49596,0.052614976190476226
0.0,5.02770330598865,4.3837093787031,0.7635866099180301,0.35852949374307946,427.0,97.2944515442113,30.2832996183195,1.0,1.0,2.0,2.0,0.0,0.0,1867.55,234.08,2356.35,560.55,98.2624021362085,11.92814216,0.647300238095238,0.40316941547619045
3.0,5.034878932438993,2.138038551023313,0.677505891960827,0.3629194971427682,335.0,62.08865459816348,69.54247111576106,2.0,1.0,1.0,0.0,0.0,2.0,458.12,171.75,2889.94,193.49,70.83712630459918,12.30781725,0.7503966666666666,0.08256932142857142
0.0,5.035120642389049,4.019805650487495,0.6949041812654724,0.31096720604570344,395.0,43.038848776246304,66.77413586561616,0.0,1.0,0.0,2.0,1.0,1.0,3537.6,727.65,3282.57,257.79,97.24666902991835,11.5080543,0.7661941666666665,0.02109721904761903
4.0,5.702254314328412,4.005918878080266,0.5037338854996547,0.3630347312557914,1.0,59.142827542754524,48.26209791918376,2.0,1.0,1.0,2.0,1.0,0.0,2628.06,190.91,2882.69,209.97,76.19847757140134,11.09797801,0.43827666666666665,0.04177100000000002
3.0,7.321651927580421,4.352805146199632,0.5057206461986645,0.394962339154114,178.0,57.84731942298143,35.37892556369991,0.0,0.0,2.0,0.0,1.0,2.0,487.52,185.31,2874.12,194.38,97.08309074653289,11.21125759,0.2736408333333334,0.2139174333333333
0.0,5.003153771047354,4.354982722253469,0.5045056942226367,0.16606661207079879,250.0,52.53554355495049,41.82109844885127,0.0,1.0,0.0,1.0,0.0,0.0,1853.71,166.59,755.82,276.56,98.72015633586244,11.2806308,0.5230400000000003,0.020210933333333313
0.0,7.203029691381622,2.065613296482693,0.7812674248368475,0.39154721408266085,470.0,51.53994845332825,41.99128788002459,0.0,1.0,2.0,2.0,0.0,0.0,1732.13,371.8,322.29,266.87,82.90893243231137,12.27882619,0.5394390476190478,0.27365826309523816
