PRGS,ORCH_1_Dstop,ORCH_1_Drestart,ORCH_1_Fstop,ORCH_1_Frestart,PSCS__TAU,HUM_1_VEL,HUM_2_VEL,HUM_1_FW,HUM_1_AGE,HUM_1_STA,HUM_2_FW,HUM_2_AGE,HUM_2_STA,HUM_1_POS_X,HUM_1_POS_Y,HUM_2_POS_X,HUM_2_POS_Y,ROB_1_VEL,ROB_1_CHG,SCS,FTG
0,5.118826085229786,3.8753796096747073,0.6531197896336196,0.3564457307175582,380,37.049288725483834,70.23702924484763,0.0,0.0,1.0,2.0,0.0,0.0,2184.49,263.17,70.15,332.47,83.042824159506,11.47632012,0.568399766067618,0.0788583261904762
3,5.274549807271678,3.870182568595429,0.7661713507113111,0.24570665742782855,365,34.84511602397693,82.6550639617702,0.0,1.0,0.0,2.0,0.0,2.0,421.51,188.29,2900.51,194.35,69.93722398789649,11.73433259,0.921571383333333,0.005080000000000001
0,5.067346430910546,3.997340918888737,0.5337897668203035,0.37010929266858505,265,66.24798435315319,32.506158634036744,2.0,1.0,1.0,0.0,1.0,2.0,394.74,767.75,1983.4,299.33,68.05681797222212,11.83249701,0.3995272668297619,0.05923600535714285
0,6.742114446454361,3.4596169364713223,0.7562313535363334,0.13353390504395413,1,31.280156808031126,57.10964503507166,0.0,0.0,0.0,2.0,1.0,1.0,1976.28,407.9,2528.11,229.78,84.9018916049707,12.0141163,0.06866869,0.0
0,7.271034341745024,2.0324123300809505,0.7730418277151739,0.3581201935297206,687,49.71822923478313,36.216357941793945,0.0,1.0,2.0,1.0,1.0,0.0,169.43,713.47,3733.34,215.79,39.764960572947366,11.34362422,0.3136041357688054,0.12436583333333331
0,6.564748169756217,2.110082090975192,0.7395929198903977,0.28478258572821774,1,99.76578924535058,41.936951161298936,2.0,1.0,1.0,0.0,1.0,2.0,394.74,767.75,1983.4,299.33,98.20937856120663,11.75540571,0.19296907056388887,0.010746875
0,5.046516273055905,4.069655548336107,0.5369663851305779,0.3421315586856338,465,57.0585820244992,34.73503804781938,2.0,0.0,0.0,1.0,0.0,0.0,1803.78,378.72,2999.74,645.48,80.62900144516527,12.20063445,0.7955723808703681,0.012417958333333335
0,5.086616608923036,3.787872741861962,0.6853609942413409,0.38402683029144863,107,96.3077281141334,85.57885032130112,0.0,0.0,0.0,1.0,1.0,1.0,359.71,164.64,2434.94,304.36,93.80003784817025,12.23421214,0.20229612666666666,0.006982
0,6.798942803746397,3.71750581967906,0.6820796839485642,0.1283108215127331,287,91.63792310960557,86.77493947758161,0.0,0.0,2.0,1.0,0.0,1.0,2033.75,173.97,176.55,363.53,49.30938882611086,11.11291743,0.09834644175632792,0.002863
0,5.018677003797084,4.011791067880034,0.7523821061590134,0.36477083139159344,242,98.95367860580954,30.146917374153542,1.0,1.0,2.0,1.0,0.0,0.0,246.95,120.77,4004.57,246.63,34.47769278919714,11.70956403,0.283552263036508,0.1853086833333334
