PRGS,ORCH_1_Dstop,ORCH_1_Drestart,ORCH_1_Fstop,ORCH_1_Frestart,PSCS__TAU,HUM_1_VEL,HUM_2_VEL,HUM_1_FW,HUM_1_AGE,HUM_1_STA,HUM_2_FW,HUM_2_AGE,HUM_2_STA,HUM_1_POS_X,HUM_1_POS_Y,HUM_2_POS_X,HUM_2_POS_Y,ROB_1_VEL,ROB_1_CHG,SCS,FTG
0.0,5.081106884569304,3.446418456240276,0.7527480798705013,0.13570785915556463,468.0,33.77539720566604,34.90155006034556,1.0,0.0,2.0,1.0,1.0,0.0,3077.84,434.87,3537.83,710.51,64.35960659250122,12.17365942,0.3350917885714286,0.39464037380952377
0.0,7.038580532433209,4.326015027303024,0.6763836337594263,0.35702828061979613,395.0,42.11847882407092,31.544166278609747,0.0,1.0,0.0,2.0,1.0,1.0,3537.6,727.65,3282.57,257.79,82.24193846778634,11.5080543,0.7136593199999999,0.012651658333333324
4.0,5.925386907103393,3.954682839050478,0.7897482744855628,0.37805890588200847,1.0,81.24765684653995,48.71392543275884,2.0,1.0,1.0,0.0,1.0,0.0,1409.69,186.85,2930.14,199.95,50.263310313564645,11.18747999,0.22931943999999996,0.062138000000000006
0.0,6.379738970532876,3.4411056193951683,0.750302120834083,0.1935149649673007,693.0,70.41764305712623,35.70597364442556,2.0,0.0,1.0,1.0,1.0,2.0,2435.56,591.61,1462.01,536.68,80.69864810472941,12.00947781,0.90170192,0.05302895000000002
2.0,5.053344535403253,4.19839464651779,0.6006053622838144,0.38355419474564245,193.0,57.60309043276378,39.659351299397876,1.0,0.0,2.0,2.0,1.0,0.0,294.08,150.42,2864.51,194.29,92.7026259459374,11.44156336,0.6750917104397267,0.03914
4.0,5.810863574848689,2.8728081704957904,0.7956821049879815,0.2638188248810662,138.0,76.30869649409377,36.37077453184297,1.0,1.0,0.0,0.0,1.0,0.0,1977.09,175.91,2875.56,195.56,46.689669122663304,11.91332962,0.8514048185819858,0.015176083333333347
0.0,7.2168944417359775,3.9573274654148145,0.7466459322875948,0.15139825366501167,196.0,60.05020447455105,41.77082630203994,2.0,0.0,0.0,2.0,1.0,2.0,813.97,185.77,3635.85,690.65,96.46001369743759,12.34028161,0.2971013,0.013548327380952378
0.0,5.250624781299701,3.343879970012172,0.5095239596263725,0.18750078740301312,350.0,64.8580920940999,31.15882489541299,2.0,1.0,0.0,1.0,1.0,0.0,2970.74,312.58,403.78,753.84,91.80010595724953,11.10487694,0.9081047799999998,0.0029560833333333336
0.0,5.01201787889048,3.9157618727659167,0.7660049580688915,0.2540963896296811,246.0,30.038884849544633,53.267340617459624,2.0,0.0,0.0,1.0,1.0,0.0,267.3,157.62,4377.75,457.08,91.44139428949806,11.79969421,0.5578607999999999,0.005667
0.0,7.04859136783267,2.010883426757914,0.6373510833715128,0.3891402111775681,466.0,92.3025482177331,73.52200651828367,0.0,0.0,1.0,1.0,0.0,1.0,3922.46,260.71,1380.68,415.8,78.4739540374576,11.65040445,0.792790420475632,0.06284071666666666
