PRGS,ORCH_1_Dstop,ORCH_1_Drestart,ORCH_1_Fstop,ORCH_1_Frestart,PSCS__TAU,HUM_1_VEL,HUM_2_VEL,HUM_1_FW,HUM_1_AGE,HUM_1_STA,HUM_2_FW,HUM_2_AGE,HUM_2_STA,HUM_1_POS_X,HUM_1_POS_Y,HUM_2_POS_X,HUM_2_POS_Y,ROB_1_VEL,ROB_1_CHG,SCS,FTG
0,5.160688080359616,4.444445558558447,0.564097809516672,0.3294816954548711,380,86.46327714500951,55.26979750521062,0.0,0.0,1.0,2.0,0.0,0.0,2184.49,263.17,70.15,332.47,80.31273044880275,11.47632012,0.5269257066555557,0.0739805761904762
3,5.059966485143707,3.9941453864187286,0.7196022625591433,0.3649731906730726,365,30.220234506305452,44.47251220165308,0.0,1.0,0.0,2.0,0.0,2.0,421.51,188.29,2900.51,194.35,82.26005230031069,11.73433259,0.9047040833333331,0.004739666666666667
0,5.035679808990559,3.9091532443629924,0.6638509211159966,0.38481229844297665,265,99.58017582155365,34.251274094809304,2.0,1.0,1.0,0.0,1.0,2.0,394.74,767.75,1983.4,299.33,38.85124463897,11.83249701,0.5232214433333335,0.0645947761904762
0,6.546076925327149,2.3668214372645253,0.6784571585302087,0.2770461008906474,1,35.24147266132587,49.94384448838531,0.0,0.0,0.0,2.0,1.0,1.0,1976.28,407.9,2528.11,229.78,97.51615228441048,12.0141163,0.21429695090377682,0.0001865
0,7.4067871339574785,4.4446370599229095,0.5173176609504441,0.36015925514694924,687,97.00187757712348,35.05126630879674,0.0,1.0,2.0,1.0,1.0,0.0,169.43,713.47,3733.34,215.79,39.3943121497813,11.34362422,0.3579514326262802,0.15090987500000005
0,5.1176368768226554,3.9922040331253,0.5963006773403705,0.3805594850034914,1,91.34848948083139,43.431107830779595,2.0,1.0,1.0,0.0,1.0,2.0,394.74,767.75,1983.4,299.33,86.05211980728757,11.75540571,0.2768454799999999,0.030668675000000006
0,5.013204565247014,4.048533962692657,0.6104579605885767,0.3680708012076243,465,56.23475123355737,41.86346360473025,2.0,0.0,0.0,1.0,0.0,0.0,1803.78,378.72,2999.74,645.48,66.95757610190861,12.20063445,0.8217785991764697,0.013460391666666667
0,5.008846650369208,3.9318231351631607,0.5981306941051542,0.3806790461457679,107,32.05376939534164,74.45967792942587,0.0,0.0,0.0,1.0,1.0,1.0,359.71,164.64,2434.94,304.36,95.84060264859421,12.23421214,0.24626967906665362,0.009374500000000003
0,7.443034193698418,3.7638337301728604,0.6612125879004545,0.33736484505053216,287,99.4755434511899,70.98827442894617,0.0,0.0,2.0,1.0,0.0,1.0,2033.75,173.97,176.55,363.53,44.541224812639555,11.11291743,0.15744270946666672,0.009563
0,5.019226726971498,2.006613574100948,0.7809100007463473,0.3792650470949912,242,55.53095105428058,44.476367758408315,1.0,1.0,2.0,1.0,0.0,0.0,246.95,120.77,4004.57,246.63,80.13367200908034,11.70956403,0.3869076843546431,0.20253825000000006
