PRGS,ORCH_1_Dstop,ORCH_1_Drestart,ORCH_1_Fstop,ORCH_1_Frestart,PSCS__TAU,HUM_1_VEL,HUM_2_VEL,HUM_1_FW,HUM_1_AGE,HUM_1_STA,HUM_2_FW,HUM_2_AGE,HUM_2_STA,HUM_1_POS_X,HUM_1_POS_Y,HUM_2_POS_X,HUM_2_POS_Y,ROB_1_VEL,ROB_1_CHG,SCS,FTG
0.0,6.4817594939180845,3.8945968702807714,0.7647233405798882,0.31391505815757986,355.0,98.1664795485005,33.63400084337218,1.0,1.0,1.0,1.0,1.0,1.0,751.28,209.26,618.66,271.69,82.27802710632314,12.23048952,0.514582898875,0.059216573809523804
0.0,6.874567002067341,2.0053556212697035,0.7904036056711613,0.18125638991036336,315.0,44.78390171863737,34.8842751600249,1.0,0.0,2.0,1.0,1.0,0.0,833.55,205.47,2652.23,681.42,64.88893773635077,11.4225277,0.18411315799999997,0.3126541488095239
0.0,5.015600255981809,4.073019212958162,0.5188303360183684,0.1496905491138826,692.0,50.690295267433,30.27041814787922,1.0,0.0,0.0,0.0,0.0,0.0,3018.71,490.02,3028.9,755.84,85.01709289827032,11.46313892,0.39798712650000007,0.009855344047619051
0.0,5.010482073216732,3.1367769278888966,0.6926312109680335,0.26777430912415867,514.0,39.2403704458126,41.221087297793204,2.0,1.0,0.0,2.0,1.0,1.0,2737.48,327.36,1231.01,749.07,85.88624066178728,11.97731951,0.8606800299999998,0.0049728333333333334
0.0,6.837791914523876,2.7685918154567917,0.7744991454441351,0.36371600830740564,460.0,99.61652816764517,53.521275050564704,2.0,0.0,1.0,1.0,0.0,0.0,324.43,173.64,2587.67,305.43,58.86341104957151,11.67978758,0.8185311499999999,0.023303833333333322
0.0,5.188133512947555,2.297735347439277,0.7889032201535303,0.3414186134621457,357.0,59.16668483266837,41.94700728294036,0.0,0.0,2.0,0.0,1.0,2.0,1360.47,168.56,1329.62,782.03,71.01233839758171,11.26323948,0.5681780476311927,0.34265232301587306
3.0,6.601105468152079,2.042275998519787,0.7701550351903064,0.33455275769745585,401.0,55.698518649728754,30.09621542725398,1.0,0.0,2.0,2.0,1.0,1.0,393.08,160.03,2878.52,194.36,39.45136445454077,12.11337733,0.5780970243930975,0.2207518333333333
0.0,5.51967190156529,4.478163807659398,0.5069603049834529,0.3636908657114479,427.0,96.41466234902875,37.713492424053115,1.0,1.0,2.0,2.0,0.0,0.0,1867.55,234.08,2356.35,560.55,39.455058800585796,11.92814216,0.5820409081195284,0.4166342654761905
0.0,5.058054664941954,4.026206640027208,0.5591435221023802,0.3562386068351996,298.0,45.131245890718695,74.21672550589199,0.0,0.0,1.0,1.0,0.0,0.0,2244.03,465.03,4200.11,792.34,62.8254165550037,11.69090956,0.44405911675999993,0.10109992500000012
4.0,5.670527724022158,3.7635786539704412,0.631798187500701,0.32663891578073995,1.0,82.77133319228724,76.82398650881048,2.0,0.0,1.0,1.0,0.0,2.0,2903.19,193.58,2906.42,194.69,79.80673310399303,11.26618794,0.34542763000000004,0.057861000000000024
