PRGS,ORCH_1_Dstop,ORCH_1_Drestart,ORCH_1_Fstop,ORCH_1_Frestart,PSCS__TAU,HUM_1_VEL,HUM_2_VEL,HUM_1_FW,HUM_1_AGE,HUM_1_STA,HUM_2_FW,HUM_2_AGE,HUM_2_STA,HUM_1_POS_X,HUM_1_POS_Y,HUM_2_POS_X,HUM_2_POS_Y,ROB_1_VEL,ROB_1_CHG,SCS,FTG
0.0,5.21943975704938,3.67026031076075,0.7257069833996016,0.3868972143231287,377.0,38.94885909753101,74.69065920365664,2.0,1.0,1.0,2.0,0.0,1.0,4161.81,215.39,2432.66,613.06,54.0574498931067,12.37726363,0.7382535766666665,0.23194578690476217
0.0,6.861334152666828,4.016817475710081,0.5832951429382234,0.39411622808964897,395.0,56.06069582406602,31.587899995078363,0.0,1.0,0.0,2.0,1.0,1.0,3537.6,727.65,3282.57,257.79,83.13324381275584,11.5080543,0.5748308257702403,0.013302966666666659
0.0,6.80977548355459,2.170751731647277,0.5773286732375699,0.3453033140598989,224.0,43.803968800357524,40.16542519321315,0.0,0.0,2.0,0.0,1.0,1.0,339.56,166.71,1597.98,306.47,99.14771431407617,11.36650278,0.31719171032579574,0.2274564404761904
0.0,5.17186514780576,2.677830106297782,0.7871786069939981,0.3383611209930187,488.0,57.58641348391039,63.4806071026268,2.0,0.0,1.0,1.0,0.0,1.0,210.64,762.82,1730.07,368.56,82.29851499160293,12.26656823,0.5055350700000001,0.023225912500000005
0.0,5.17186514780576,2.677830106297782,0.7871786069939981,0.3383611209930187,488.0,57.58641348391039,63.4806071026268,2.0,0.0,1.0,1.0,0.0,1.0,210.64,762.82,1730.07,368.56,82.29851499160293,12.26656823,0.5055350700000001,0.023225912500000005
0.0,5.046217508260277,3.8534309242153446,0.7914147459769387,0.3746997732287294,468.0,43.82379530521605,30.345675422837708,1.0,0.0,2.0,1.0,1.0,0.0,3077.84,434.87,3537.83,710.51,82.09065754244816,12.17365942,0.5191030216572244,0.3869932654761904
0.0,5.167636860589603,3.9372947779911014,0.5710472903511307,0.3742909895519652,351.0,44.70926145710939,49.61163892810834,0.0,0.0,1.0,2.0,1.0,1.0,1889.35,340.61,631.28,692.81,85.84664453525012,11.48499456,0.706217645,0.0982427226190476
0.0,6.900606515744242,3.956828816956176,0.6763946124317011,0.18375510370334186,695.0,49.55953645933496,37.65638476391819,1.0,0.0,1.0,0.0,0.0,1.0,2285.24,461.01,1972.2,631.59,69.85511511367486,11.25425353,0.30946799579365075,0.05057870833333333
1.0,5.041566921240491,2.5881872146407137,0.5823624465128457,0.38534838008079436,269.0,98.53804555966134,75.4185159355976,1.0,1.0,0.0,2.0,1.0,2.0,761.49,187.5,1500.49,362.55,84.46874308717831,11.26011115,0.7189439508333332,0.22299949999999988
3.0,6.476310527725209,3.5375060617573353,0.7723936038380637,0.3064531703899931,223.0,51.087297018120644,46.40037903136519,2.0,1.0,0.0,2.0,0.0,0.0,486.19,181.34,2857.59,200.51,73.6514700860681,11.5750044,0.8804046666666664,0.004346166666666668
