PRGS,ORCH_1_Dstop,ORCH_1_Drestart,ORCH_1_Fstop,ORCH_1_Frestart,PSCS__TAU,HUM_1_VEL,HUM_2_VEL,HUM_1_FW,HUM_1_AGE,HUM_1_STA,HUM_2_FW,HUM_2_AGE,HUM_2_STA,HUM_1_POS_X,HUM_1_POS_Y,HUM_2_POS_X,HUM_2_POS_Y,ROB_1_VEL,ROB_1_CHG,SCS,FTG
0.0,7.380667850232387,3.501851539614444,0.5285403605432342,0.30086398714538015,165.0,57.50868181850502,36.213464867433565,2.0,1.0,2.0,2.0,1.0,1.0,801.43,728.17,364.2,741.87,68.97945141781014,11.66750297,0.35008182539682536,0.00041050000000000006
0.0,5.047325853005811,4.3416404509107105,0.5332424508251156,0.38641027858729626,588.0,44.66327383462986,41.93060885113934,0.0,0.0,1.0,0.0,0.0,2.0,3689.38,746.45,1523.76,782.97,58.132933766343776,11.21015176,0.6878045238095237,0.10918276845238094
3.0,6.542173421188821,2.1011137019901835,0.7617990315794542,0.29968722555431343,311.0,94.62186656500263,59.072763548245575,0.0,0.0,1.0,1.0,0.0,1.0,398.58,160.42,2814.54,198.06,81.76484718294196,11.60339367,0.9597152380952377,0.04632633333333334
0.0,7.372522869906601,4.076911541597115,0.5337714544824892,0.34814563048060176,323.0,51.13088413528666,31.370162296005482,0.0,0.0,0.0,1.0,1.0,1.0,2233.51,464.92,2434.94,304.36,92.33603532190034,12.29929284,0.7726388888888891,0.021452057142857143
2.0,6.370700413749005,4.001553946400725,0.6701403428841575,0.3564935392375736,345.0,64.47911352643257,51.384335356433404,1.0,1.0,0.0,2.0,0.0,1.0,662.1,191.32,2299.97,199.23,82.53360426234022,11.6369362,0.9770861111111111,0.03441600000000003
0.0,7.232050697707835,3.93242812257554,0.7193271500141747,0.3638891490635654,636.0,55.60338555275318,34.961539959435655,2.0,1.0,0.0,0.0,1.0,1.0,107.37,392.88,2588.26,228.29,91.08865495084855,11.60908687,0.5425064285714284,0.007249041666666671
0.0,7.37337193530868,4.127179637492704,0.5892830123739957,0.3847917729080903,1.0,57.812560045832804,43.65905445992422,2.0,0.0,2.0,2.0,1.0,0.0,2250.17,407.14,2381.88,335.87,82.02933031693932,12.1969005,0.6865038888888887,0.009903499999999999
0.0,7.2425009834669245,2.1704611578631163,0.5107192030358706,0.33966018881876503,121.0,35.6194828849314,74.52450905814804,2.0,0.0,2.0,2.0,1.0,0.0,2250.17,407.14,2381.88,335.87,63.97038308264453,12.23142321,0.3575669841269841,0.00019549999999999998
0.0,7.372459328977875,3.1381650276917132,0.7882336144316553,0.22563169680137207,440.0,96.1851112781115,55.25009098614423,0.0,1.0,1.0,0.0,0.0,1.0,2744.96,374.82,2688.23,307.8,82.06445195029872,12.0566229,0.8995299999999999,0.016479999999999998
0.0,7.013826265007161,3.5765727819518096,0.7495304623079101,0.22347617616118576,461.0,45.494328696478796,43.51825478644158,1.0,0.0,0.0,0.0,0.0,0.0,285.87,142.91,3028.9,755.84,90.686377319257,11.39385073,0.8429585714285716,0.004095999999999999
1.0,6.355395425776999,3.387009682153352,0.5277220473275395,0.3726553977098837,135.0,73.30314272825368,45.152332652787784,2.0,0.0,1.0,2.0,1.0,2.0,615.86,192.81,1371.8,217.54,89.6510735695203,12.28255262,0.8483194444444446,0.19835225
0.0,6.28355833101385,3.805524749608426,0.7897675126752393,0.2660647750458091,169.0,32.33308173934046,44.24902266994524,0.0,1.0,0.0,0.0,0.0,0.0,331.56,160.89,2208.45,330.22,96.21764016768087,11.35341101,0.6889663492063492,0.0035926666666666663
0.0,5.093712688812753,3.778369124455264,0.7783777735185622,0.21041851448815183,103.0,80.84398847771855,43.725516847587116,1.0,1.0,0.0,0.0,0.0,0.0,264.1,117.87,352.97,220.62,85.89852967351811,11.94005349,0.7732080158730161,0.006381333333333334
1.0,6.406161785826887,4.00175421684082,0.5867029601831094,0.24678978928028825,310.0,53.99401273783398,56.17338441446283,2.0,0.0,0.0,1.0,0.0,0.0,363.25,161.1,2742.97,198.59,82.83891065928003,12.15362665,0.9405011111111113,0.03440450000000003
