PRGS,ORCH_1_Dstop,ORCH_1_Drestart,ORCH_1_Fstop,ORCH_1_Frestart,PSCS__TAU,HUM_1_VEL,HUM_2_VEL,HUM_1_FW,HUM_1_AGE,HUM_1_STA,HUM_2_FW,HUM_2_AGE,HUM_2_STA,HUM_1_POS_X,HUM_1_POS_Y,HUM_2_POS_X,HUM_2_POS_Y,ROB_1_VEL,ROB_1_CHG,SCS,FTG
0.0,7.164503058664887,4.003600556287117,0.5006891489165846,0.26105011502985326,545.0,94.00523298488386,42.72576471490916,1.0,0.0,0.0,2.0,0.0,0.0,1808.47,343.5,2436.27,221.71,94.55962925194565,12.28424881,0.4372149999999999,0.009898798809523813
5.0,5.0348121472088145,2.5217381068317746,0.6848410960595241,0.2293032360292661,1.0,73.28956715574307,86.56903738553588,1.0,1.0,1.0,2.0,0.0,1.0,2916.74,195.14,2915.39,194.48,99.11096416165931,11.08599529,0.9116999999999998,0.00013299999999999998
0.0,5.010186742059805,4.31503552253302,0.792849119112809,0.34420870931539976,266.0,99.81259953160364,39.75781290515518,0.0,1.0,1.0,1.0,0.0,2.0,58.26,254.49,1961.04,223.67,69.99935106404789,11.5494686,0.7325619047619049,0.07340518333333333
5.0,6.313902145000381,3.8975208597383446,0.7960673728085701,0.29904882534101046,231.0,74.2655782944192,37.643417361987886,2.0,0.0,1.0,1.0,1.0,2.0,2594.32,190.47,2839.13,209.03,55.9395470606926,11.8732674,0.8203385714285713,0.003891
0.0,5.02109427858346,2.166235872851983,0.5187721562905125,0.2979585901090031,588.0,39.2435871984924,44.81874982758366,0.0,0.0,1.0,0.0,0.0,2.0,3689.38,746.45,1523.76,782.97,75.25198216281774,11.21015176,0.813117142857143,0.10286415595238094
0.0,7.3319070147282925,3.9615286493609636,0.5059224785525152,0.34693947431487365,510.0,93.70421456691655,70.76590774483103,0.0,1.0,0.0,0.0,0.0,0.0,1880.7,368.9,2208.45,330.22,97.13693175056261,11.45496294,0.28722166666666654,0.020697908333333327
0.0,7.320696759110957,2.4513591586784447,0.5792029099282463,0.3662710855990385,350.0,40.01652621500808,34.0183807131795,2.0,1.0,0.0,1.0,1.0,0.0,2970.74,312.58,403.78,753.84,99.2478825053207,11.10487694,0.33899071428571426,0.0003665
0.0,5.000947617983368,3.8463736402028372,0.5997527468125878,0.3368433839447197,694.0,36.70121548953016,41.881080078253596,1.0,0.0,2.0,2.0,1.0,2.0,2011.81,315.73,2292.61,482.03,94.3561090544872,11.45020851,0.8584569047619048,0.4344506916666665
5.0,5.051695228315951,2.9919186855766746,0.6603212583403594,0.3337958411598277,156.0,75.2940480823902,47.53205493774976,0.0,0.0,1.0,1.0,0.0,1.0,2766.35,194.56,2864.11,197.4,56.664294012937916,11.55781884,0.9763,0.0
0.0,6.0551477539592256,2.731192682085184,0.7811386221285823,0.35265556443537266,460.0,94.69580831057417,53.368010002107816,2.0,0.0,1.0,1.0,0.0,0.0,324.43,173.64,2587.67,305.43,69.91193436902454,11.67978758,0.1858352380952381,0.022195799999999998
3.0,5.021507946743547,4.214158951957901,0.6021018427583785,0.3637227220203699,1.0,96.43208736096352,67.24977396155523,1.0,0.0,1.0,1.0,1.0,2.0,462.51,182.17,2874.59,199.5,97.79967296583631,11.10224885,0.7219135714285714,0.0542729761904762
0.0,6.367903358565501,4.377650944819823,0.7019225205425389,0.18382724439477843,696.0,73.28953085437116,53.053519201704724,1.0,0.0,1.0,0.0,0.0,1.0,2285.24,461.01,1972.2,631.59,71.5436985737646,11.25430239,0.12784166666666666,0.047795391666666666
5.0,5.035272491132204,2.729112275903881,0.7101324860734622,0.22419577484947262,151.0,79.59578547604981,93.77173541657409,1.0,1.0,1.0,2.0,0.0,1.0,2916.74,195.14,2915.39,194.48,96.08903971752441,11.12910421,0.9075,0.0
0.0,5.016716280285526,3.871637188661847,0.7999607308935868,0.3712618759940638,210.0,99.0880557424599,30.935178794402134,1.0,0.0,2.0,1.0,1.0,0.0,272.51,136.17,2652.23,681.42,31.906051351749312,11.39069121,0.6801109523809525,0.18019541666666672
3.0,5.016679530548766,4.050452570424116,0.7470010755642948,0.37382854752282846,131.0,98.88575166046456,43.39480514111727,0.0,1.0,0.0,2.0,1.0,1.0,428.36,173.65,2920.11,196.01,97.75864669007429,11.42916953,0.7998433333333332,0.003965500000000001
0.0,5.00295222028243,3.3040897027937444,0.7494861180167203,0.2265132030018658,169.0,30.8737139434175,43.78039010809555,0.0,1.0,0.0,0.0,0.0,0.0,331.56,160.89,2208.45,330.22,93.49399220581016,11.35344167,0.6669066666666668,0.0034601666666666656
0.0,7.285968608966242,3.987416060426097,0.5522188876697762,0.35857740869563587,1.0,35.872022866043075,45.39904020991451,2.0,1.0,1.0,0.0,0.0,1.0,2775.41,236.2,2190.72,647.18,72.09179473962581,11.13018774,0.2496178571428571,0.009188407142857142
1.0,5.034987685599016,4.195201561477096,0.5300968780843262,0.2448582519569963,310.0,96.99604821974349,67.3215699481112,2.0,0.0,0.0,1.0,0.0,0.0,363.25,161.1,2891.72,235.12,75.34718784150634,12.15363125,0.7739950000000002,0.03138450000000002
0.0,6.9346918491373355,2.0609715528001926,0.7603540129345979,0.3486858670938495,458.0,56.365925511516494,53.418981472414046,1.0,1.0,1.0,1.0,1.0,2.0,467.87,725.87,475.07,774.66,81.32802327930683,11.65778182,0.22352095238095246,0.053976233333333325
0.0,5.016426820554471,2.1196203399751687,0.7797948839202847,0.37090829452812984,510.0,76.78555302830429,43.35443641653554,2.0,1.0,1.0,0.0,0.0,0.0,3035.95,476.62,3222.69,767.67,81.11464687187788,11.94573382,0.8161523809523811,0.03896192916666666
0.0,5.00743466835743,3.732755603698627,0.7826750702548728,0.1415326071578215,246.0,41.49183600963483,38.19377072589833,2.0,0.0,0.0,1.0,1.0,0.0,267.3,157.62,4377.75,457.08,98.87443844673676,11.79969421,0.7235085714285715,0.005534166666666665
0.0,7.183938354222373,2.0049250067677677,0.5979705643531577,0.3422440654786834,224.0,84.35693480562715,37.01677768989436,0.0,0.0,2.0,0.0,1.0,1.0,339.56,166.71,1597.98,306.47,99.41782576649399,11.36650278,0.28603333333333336,0.22325094047619046
0.0,5.98978625870089,2.3411380641517123,0.5179753068536636,0.3468623603949778,269.0,33.905214464439915,37.327839569903055,1.0,1.0,0.0,2.0,1.0,2.0,3027.28,185.91,1500.49,362.55,98.79007775606053,11.26011433,0.2840390476190476,0.011441316666666666
1.0,5.00737906735311,4.151692526016836,0.5771972117853117,0.39604534437951966,125.0,82.68838696721039,74.43974340992929,2.0,1.0,1.0,2.0,0.0,1.0,355.63,173.8,2432.66,613.06,62.12403841362836,12.30137698,0.758525238095238,0.29742800000000036
0.0,5.029776253224297,2.008350625905599,0.7817815541249663,0.3805912665589906,290.0,58.15270589817753,30.252889539984235,1.0,0.0,2.0,1.0,1.0,0.0,1671.4,165.13,4445.72,743.68,98.94612287085661,12.06146909,0.736272380952381,0.3757616416666665
0.0,5.036688865362575,4.035467864989951,0.7155883411016335,0.23955568181167924,193.0,90.60043794009569,40.151686179989326,1.0,1.0,0.0,2.0,1.0,1.0,857.57,184.95,4434.23,442.63,99.08878791947468,11.77975038,0.7054638095238096,0.013376166666666665
0.0,6.956455130028994,4.244010996568193,0.503892456384306,0.38136180343084514,323.0,41.64249351616447,38.466751280105356,0.0,0.0,0.0,1.0,1.0,1.0,2233.51,464.92,2434.94,304.36,99.96251061121207,12.29929284,0.5651345238095239,0.024220702380952384
0.0,5.011489526914769,4.3344531585694455,0.7699433316557229,0.35618952964041156,488.0,75.51389014317994,65.98091230361301,2.0,0.0,1.0,1.0,0.0,1.0,210.64,762.82,1730.07,368.56,82.32592871168437,12.26656823,0.8520019047619048,0.03459574583333334
0.0,5.0122491606748385,4.077526882882488,0.7467913599713617,0.14107248769170644,276.0,58.69989277465714,52.01356379939101,1.0,1.0,0.0,0.0,1.0,0.0,1149.51,176.37,3147.96,466.79,97.94997161614486,11.95360579,0.6730216666666666,0.011111041666666663
